File,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,LBP_10,LBP_11,LBP_12,LBP_13,LBP_14,LBP_15,LBP_16,LBP_17,LBP_18,LBP_19,LBP_20,LBP_21,LBP_22,LBP_23,LBP_24,LBP_25,LBP_26,LBP_27,LBP_28,LBP_29,LBP_30,LBP_31,LBP_32,LBP_33,LBP_34,LBP_35,LBP_36,LBP_37,LBP_38,LBP_39,LBP_40,LBP_41,LBP_42,LBP_43,LBP_44,LBP_45,LBP_46,LBP_47,LBP_48,LBP_49,LBP_50,LBP_51,LBP_52,LBP_53,LBP_54,LBP_55,LBP_56,LBP_57,LBP_58,LBP_59,LBP_60,LBP_61,LBP_62,LBP_63,LBP_64,LBP_65,LBP_66,LBP_67,LBP_68,LBP_69,LBP_70,LBP_71,LBP_72,LBP_73,LBP_74,LBP_75,LBP_76,LBP_77,LBP_78,LBP_79,LBP_80,LBP_81,LBP_82,LBP_83,LBP_84,LBP_85,LBP_86,LBP_87,LBP_88,LBP_89,LBP_90,LBP_91,LBP_92,LBP_93,LBP_94,LBP_95,LBP_96,LBP_97,LBP_98,LBP_99,LBP_100,LBP_101,LBP_102,LBP_103,LBP_104,LBP_105,LBP_106,LBP_107,LBP_108,LBP_109,LBP_110,LBP_111,LBP_112,LBP_113,LBP_114,LBP_115,LBP_116,LBP_117,LBP_118,LBP_119,LBP_120,LBP_121,LBP_122,LBP_123,LBP_124,LBP_125,LBP_126,LBP_127,LBP_128,LBP_129,LBP_130,LBP_131,LBP_132,LBP_133,LBP_134,LBP_135,LBP_136,LBP_137,LBP_138,LBP_139,LBP_140,LBP_141,LBP_142,LBP_143,LBP_144,LBP_145,LBP_146,LBP_147,LBP_148,LBP_149,LBP_150,LBP_151,LBP_152,LBP_153,LBP_154,LBP_155,LBP_156,LBP_157,LBP_158,LBP_159,LBP_160,LBP_161,LBP_162,LBP_163,LBP_164,LBP_165,LBP_166,LBP_167,LBP_168,LBP_169,LBP_170,LBP_171,LBP_172,LBP_173,LBP_174,LBP_175,LBP_176,LBP_177,LBP_178,LBP_179,LBP_180,LBP_181,LBP_182,LBP_183,LBP_184,LBP_185,LBP_186,LBP_187,LBP_188,LBP_189,LBP_190,LBP_191,LBP_192,LBP_193,LBP_194,LBP_195,LBP_196,LBP_197,LBP_198,LBP_199,LBP_200,LBP_201,LBP_202,LBP_203,LBP_204,LBP_205,LBP_206,LBP_207,LBP_208,LBP_209,LBP_210,LBP_211,LBP_212,LBP_213,LBP_214,LBP_215,LBP_216,LBP_217,LBP_218,LBP_219,LBP_220,LBP_221,LBP_222,LBP_223,LBP_224,LBP_225,LBP_226,LBP_227,LBP_228,LBP_229,LBP_230,LBP_231,LBP_232,LBP_233,LBP_234,LBP_235,LBP_236,LBP_237,LBP_238,LBP_239,LBP_240,LBP_241,LBP_242,LBP_243,LBP_244,LBP_245,LBP_246,LBP_247,LBP_248,LBP_249,LBP_250,LBP_251,LBP_252,LBP_253,LBP_254,LBP_255,LBP_256,class
Lateral Femur of G3_13.jpg,440,103,11,78,228,13,100,234,13,3,0,3,108,9,80,151,110,20,6,8,16,1,9,9,95,18,1,8,197,7,107,145,14,2,1,1,9,0,0,3,1,0,0,0,1,1,1,7,56,11,0,9,13,1,6,7,145,16,4,19,277,6,171,149,235,14,6,10,69,1,21,18,4,0,0,0,30,0,7,5,18,0,1,1,3,0,1,1,20,0,0,0,15,0,3,1,88,2,7,7,12,0,12,8,3,0,0,0,10,0,5,7,224,9,6,8,12,0,5,5,341,8,5,13,241,1,130,35,16,81,0,163,7,18,2,339,2,3,0,4,4,7,0,218,4,6,0,10,2,0,0,12,3,16,0,16,7,3,4,126,0,2,0,6,0,0,0,11,0,0,0,0,0,1,0,8,2,7,0,11,0,0,0,6,1,7,0,30,4,5,3,190,95,176,3,254,25,14,9,273,7,6,0,4,10,8,5,106,6,16,0,4,0,0,0,2,6,6,0,4,8,0,2,30,87,88,0,160,9,2,3,88,2,3,0,2,6,3,7,91,136,144,5,136,4,2,5,31,201,138,8,214,103,24,82,621,Grade 3
Lateral Femur of G3_14.jpg,383,126,5,63,220,18,79,248,4,4,0,1,89,6,79,189,120,16,1,20,9,0,7,12,68,12,1,7,194,8,135,152,4,0,0,1,5,0,3,1,0,0,0,0,1,0,0,3,64,19,3,9,13,0,3,10,128,13,5,11,284,7,170,124,229,12,4,8,60,4,15,11,5,0,0,0,22,0,13,7,15,2,0,0,1,0,0,0,8,0,0,0,16,0,4,1,101,9,4,6,22,1,9,4,1,0,0,0,10,0,4,3,203,9,1,4,18,0,5,2,282,3,3,8,267,1,90,26,11,85,0,165,3,9,2,329,1,5,0,2,3,4,3,199,2,14,0,18,1,0,0,4,1,7,0,9,4,6,3,133,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,18,0,0,0,7,5,11,0,23,2,2,3,187,100,245,1,286,16,12,14,301,1,2,0,2,9,5,5,116,5,12,0,6,4,1,0,3,4,5,0,14,9,5,1,30,89,149,2,219,11,4,9,124,2,2,0,2,11,6,8,111,152,176,1,164,5,3,0,34,181,133,3,188,100,29,93,590,Grade 3
Lateral Femur of G3_15.jpg,281,108,7,59,163,7,94,230,4,0,0,0,78,5,94,141,93,20,4,13,11,0,5,7,66,13,1,3,254,12,215,180,8,2,1,0,3,0,1,6,2,0,0,0,1,0,0,5,82,15,2,9,6,0,5,4,163,9,0,1,398,10,205,115,158,17,6,14,44,1,14,9,6,1,0,0,12,0,12,3,17,0,0,0,1,0,0,0,3,1,0,1,14,0,3,1,84,6,1,7,14,0,10,7,2,0,0,0,9,0,9,2,210,10,4,6,17,0,3,7,301,4,3,4,319,3,131,33,6,81,0,184,6,6,0,312,0,1,0,2,3,5,3,192,0,11,0,10,0,1,1,5,0,14,0,14,2,3,0,126,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,3,0,6,0,6,0,0,0,5,5,6,0,15,6,4,5,145,106,276,4,396,10,11,11,345,0,7,0,2,10,5,2,126,3,12,0,5,0,0,0,6,6,11,0,6,6,2,4,36,84,170,2,260,10,5,5,127,2,0,0,2,4,3,4,82,157,186,2,125,0,2,7,25,169,125,1,125,114,42,89,498,Grade 3
Lateral Femur of G3_16.jpg,293,114,11,70,157,14,66,264,7,2,0,0,72,3,103,186,111,16,3,13,11,0,4,8,75,11,0,2,228,9,193,179,2,2,0,1,1,0,1,3,1,0,0,0,1,0,0,1,64,12,2,7,13,0,2,4,117,17,1,8,266,3,178,127,203,14,3,10,42,2,10,11,3,0,0,0,17,0,12,5,12,1,0,0,0,0,0,0,11,0,0,0,12,0,8,0,83,5,1,5,15,1,9,1,1,0,0,0,3,0,7,3,285,8,6,7,20,0,6,4,341,6,4,6,305,6,99,32,5,62,0,141,1,7,0,332,0,3,0,3,3,6,0,194,6,14,0,13,0,0,1,9,0,4,0,8,3,4,1,126,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,11,0,0,0,4,2,10,0,13,4,7,1,120,100,243,3,388,12,21,6,301,1,3,0,2,4,9,8,92,7,10,0,4,2,0,0,2,5,6,0,5,5,4,2,38,101,203,1,194,12,5,2,119,1,6,0,1,7,5,4,93,228,225,5,163,6,3,5,40,234,155,1,133,95,27,81,524,Grade 3
Lateral Femur of G3_17.jpg,451,193,13,125,172,24,85,236,11,4,0,4,71,4,83,154,180,32,2,23,16,1,5,12,85,14,0,12,167,8,160,139,9,3,1,2,6,0,1,5,0,0,0,1,1,0,3,6,80,15,2,11,6,0,4,5,134,13,2,16,226,4,157,111,177,14,7,9,40,1,16,7,4,0,0,0,17,2,7,4,12,1,0,1,1,0,1,0,9,0,0,0,11,0,7,2,68,8,3,6,15,0,9,7,3,0,0,0,11,1,16,4,207,9,4,7,13,0,6,1,257,6,3,14,203,2,117,32,12,87,3,152,5,13,3,302,0,3,0,6,4,6,2,188,4,16,0,8,0,0,0,8,2,6,0,13,3,4,5,111,1,1,0,6,0,0,0,6,0,0,0,0,0,0,0,5,3,13,1,5,0,0,0,9,2,12,0,15,7,4,8,133,88,223,2,311,15,12,14,290,1,2,0,6,7,5,8,159,10,11,0,6,0,0,0,2,4,7,0,12,8,2,5,32,86,184,3,181,18,5,11,120,3,4,0,8,6,5,14,165,153,153,4,119,3,3,10,35,165,102,5,165,117,33,155,635,Grade 3
Lateral Femur of G3_18.jpg,230,100,3,58,177,19,100,241,4,3,0,1,80,5,76,164,104,17,4,8,13,0,3,7,68,12,1,5,270,10,234,190,4,0,0,1,4,0,1,8,1,0,0,0,2,0,0,0,73,10,1,5,5,0,10,2,137,7,4,7,423,7,216,131,169,15,2,11,44,0,11,11,3,0,0,0,11,1,8,0,12,0,0,0,1,0,1,0,4,0,0,0,14,0,3,1,70,7,2,7,12,1,3,3,2,0,0,0,4,2,1,3,241,8,5,9,9,0,4,5,415,3,2,3,312,2,111,24,9,71,0,147,4,4,0,363,1,0,0,1,4,5,1,177,2,7,0,11,0,0,0,4,3,6,0,4,2,5,2,129,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,10,0,1,0,4,2,5,0,12,1,3,4,131,88,243,0,395,12,8,4,339,0,5,0,4,5,4,6,103,3,10,0,8,1,0,0,1,5,3,0,5,5,5,3,30,107,241,1,220,8,6,1,123,1,4,0,0,3,2,7,78,200,198,3,124,7,6,3,21,190,110,0,171,112,30,79,445,Grade 3
Lateral Femur of G3_19.jpg,287,125,7,76,179,12,72,217,6,2,0,1,63,7,82,145,126,36,0,12,23,1,15,6,62,16,0,6,246,17,159,169,4,5,0,4,1,0,1,2,0,0,0,0,3,0,1,1,80,13,0,9,13,0,3,13,122,10,2,5,357,5,201,136,174,16,3,10,55,1,18,14,3,0,0,0,18,0,13,5,14,1,0,0,1,0,0,0,12,0,0,0,11,1,3,2,73,6,1,7,10,2,11,8,0,0,0,0,8,0,6,3,236,12,2,6,12,1,9,4,315,8,2,4,354,2,132,22,3,89,0,125,1,13,1,290,0,0,0,1,4,5,3,176,4,14,0,16,0,2,0,5,1,6,0,7,4,3,1,113,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,1,2,2,0,7,0,0,0,8,1,11,0,17,3,5,1,144,71,248,0,379,18,16,5,357,2,3,0,0,6,5,2,122,11,14,1,6,2,0,0,4,3,5,0,4,9,5,6,39,75,178,0,198,12,5,7,121,0,2,0,3,9,8,5,85,153,179,2,133,3,2,5,43,180,134,1,154,130,46,98,592,Grade 3
Lateral Femur of G3_2.jpg,276,88,6,71,223,22,87,243,8,3,0,0,62,8,57,129,87,25,0,7,18,1,7,12,69,8,0,5,227,6,101,140,8,2,0,1,1,0,2,3,1,1,0,0,2,0,1,1,62,10,2,6,10,0,1,6,141,16,2,13,402,7,179,147,203,18,2,10,79,0,19,16,2,0,0,0,14,1,5,4,19,0,0,0,1,0,0,0,9,2,0,0,23,0,5,0,80,3,3,2,12,0,6,6,1,0,0,0,10,0,5,2,210,13,3,4,21,0,5,9,448,7,2,8,415,3,104,30,2,65,1,157,2,8,2,488,0,1,0,3,1,4,3,182,1,9,0,17,1,2,0,11,3,7,0,4,1,3,0,140,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,6,0,17,0,0,0,7,0,11,0,18,3,9,3,182,73,232,3,360,19,11,7,375,1,1,0,3,10,6,9,102,7,9,0,8,0,0,0,2,4,3,0,9,5,9,2,34,59,101,1,165,2,6,5,117,0,4,0,2,3,2,5,67,120,164,1,134,4,1,4,40,174,135,0,139,97,32,84,580,Grade 3
Lateral Femur of G3_20.jpg,323,118,6,73,196,17,100,205,6,4,0,0,76,7,80,181,108,17,1,11,10,0,4,9,72,5,1,2,220,12,150,166,8,2,0,1,5,0,1,2,0,0,0,0,1,1,2,0,58,15,1,7,9,0,6,3,190,14,2,10,438,8,170,139,196,18,5,8,63,0,24,15,1,0,0,1,15,0,4,1,16,0,0,0,2,0,0,0,8,0,0,0,12,0,6,1,93,8,2,3,29,1,8,2,1,0,0,0,7,0,2,6,235,12,2,4,9,0,5,5,344,5,3,5,324,2,102,31,8,71,0,169,2,13,0,328,0,4,0,0,3,2,1,175,1,7,0,15,1,0,0,5,2,9,0,8,2,6,2,121,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,2,1,5,0,13,0,0,0,4,4,16,0,13,2,8,2,177,86,229,0,434,12,8,7,319,0,5,0,4,8,2,9,112,3,15,0,4,1,0,0,5,3,5,0,4,3,5,3,22,73,147,2,222,10,1,5,96,1,6,0,7,4,2,6,88,142,167,2,119,2,0,7,34,183,137,2,165,118,29,98,490,Grade 3
Lateral Femur of G3_21.jpg,504,177,14,91,192,18,100,250,15,6,0,2,96,10,90,164,171,19,3,18,22,1,7,12,76,16,1,8,203,7,127,133,12,1,0,8,5,0,2,4,0,0,0,0,7,0,1,5,106,11,4,14,4,0,10,11,115,13,4,6,195,11,149,117,209,22,2,14,34,2,22,11,13,0,1,0,17,1,10,4,21,1,0,1,1,0,1,0,10,0,0,2,4,1,8,0,86,14,4,6,16,0,8,4,3,2,0,0,13,0,8,5,207,11,6,7,9,1,5,2,203,6,14,7,197,2,122,32,16,96,1,131,11,14,5,248,1,4,0,2,3,10,7,189,4,15,0,18,1,0,0,4,3,8,1,18,6,10,3,116,1,3,0,3,0,0,0,14,0,0,0,0,0,0,0,6,3,6,0,10,0,1,1,13,4,14,0,27,5,8,2,202,88,211,3,244,14,14,21,238,0,5,0,3,7,6,10,135,16,9,0,10,1,0,0,1,9,5,1,2,5,2,5,35,90,113,3,180,13,6,7,119,3,7,0,11,10,5,13,134,151,136,3,152,5,2,9,41,166,113,9,167,126,38,143,678,Grade 3
Lateral Femur of G3_22.jpg,303,113,3,71,172,17,62,273,7,2,0,0,90,8,84,207,110,28,3,11,18,0,7,17,80,9,1,5,254,8,179,182,7,3,0,0,4,0,3,5,0,0,0,0,0,0,0,4,86,7,1,8,11,2,7,6,134,19,0,7,292,7,161,144,198,18,3,7,43,0,14,15,4,1,0,0,19,1,15,3,19,1,0,0,1,0,0,0,13,0,0,0,18,1,8,2,89,6,1,8,19,2,7,9,1,0,0,0,8,0,7,3,257,20,2,8,16,0,8,9,350,5,2,6,274,3,135,45,7,61,0,123,3,17,2,306,0,2,0,1,1,7,1,155,5,12,0,18,1,1,0,8,0,5,0,9,3,7,0,119,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,10,0,1,0,8,1,10,1,14,5,9,4,154,70,244,1,284,16,11,8,324,1,3,0,1,10,7,7,129,9,11,1,7,1,0,0,1,6,12,0,5,7,5,1,42,74,132,0,145,6,4,6,129,2,3,0,3,10,4,11,104,151,200,1,117,4,0,5,36,188,120,3,142,123,30,131,640,Grade 3
Lateral Femur of G3_23.jpg,614,133,13,74,393,22,107,186,10,3,0,3,92,4,62,82,140,34,6,14,16,1,11,9,71,22,4,9,174,10,87,116,13,3,1,2,6,0,4,2,0,0,0,0,4,1,2,1,63,14,6,10,9,0,7,10,94,20,5,20,195,12,148,126,369,19,14,17,141,7,26,12,9,0,2,0,26,0,8,5,20,0,1,1,3,0,0,0,11,2,2,3,12,0,11,4,90,6,4,10,32,0,5,8,1,2,1,0,14,0,10,6,182,6,5,7,12,0,5,0,141,2,12,12,190,3,101,39,10,65,1,101,10,22,2,196,0,2,0,6,1,4,5,137,4,14,0,18,0,2,0,7,3,7,0,24,4,2,5,146,0,3,0,3,1,0,0,7,0,0,0,1,0,1,2,6,3,9,0,23,0,1,0,11,8,17,1,61,6,9,9,351,75,149,0,172,35,12,11,181,4,4,0,10,13,10,8,105,10,14,0,19,0,0,1,1,6,8,0,17,5,3,6,32,54,92,8,112,11,7,6,108,2,4,0,6,9,2,4,102,83,99,3,131,5,5,5,39,118,125,3,341,107,36,96,905,Grade 3
Lateral Femur of G3_24.jpg,303,95,9,72,174,24,75,298,5,4,0,1,90,9,84,202,102,17,5,9,14,0,3,6,66,8,0,2,228,9,140,136,6,1,0,1,2,0,1,1,0,0,0,0,0,0,0,2,76,10,2,3,7,0,4,7,218,9,2,10,354,5,180,135,141,13,3,10,33,0,16,9,5,0,0,0,18,0,11,2,19,0,0,0,1,0,2,0,4,1,0,0,11,0,4,1,90,8,4,5,18,0,7,5,2,0,0,0,6,0,8,1,250,6,5,5,9,0,6,4,441,5,1,10,335,1,120,36,9,71,1,181,2,6,1,492,1,5,0,4,1,1,1,225,2,3,0,15,0,0,0,5,1,3,0,4,2,2,4,115,1,1,0,1,0,0,0,6,0,1,0,0,0,0,1,4,1,4,0,13,0,1,0,3,3,6,0,13,1,7,2,138,59,241,1,368,16,13,9,348,3,3,1,7,6,7,7,99,6,11,1,12,0,0,0,1,4,3,0,5,9,3,2,28,91,138,0,144,10,3,5,111,3,1,0,4,7,3,6,66,179,137,2,138,6,1,4,43,224,123,4,112,100,23,78,480,Grade 3
Lateral Femur of G3_25.jpg,450,171,10,104,175,21,87,211,14,5,2,1,82,12,87,183,192,39,3,17,17,1,7,11,89,14,1,8,244,15,205,179,11,4,0,3,3,1,2,10,1,0,0,2,3,0,8,7,80,17,3,8,7,0,11,8,148,16,3,13,200,5,195,120,167,22,5,11,46,1,20,13,2,0,0,0,16,1,14,7,19,1,0,1,2,0,0,1,8,0,0,0,13,0,5,1,77,11,3,4,18,0,11,9,2,0,0,0,11,0,15,5,214,13,3,9,9,0,7,4,203,4,7,7,219,2,119,43,10,95,0,119,6,9,3,187,0,3,0,4,2,7,2,159,5,15,0,15,1,0,0,5,5,11,1,9,10,11,6,109,1,0,0,4,0,0,0,8,0,0,0,0,0,0,1,3,1,7,0,6,1,0,0,5,1,9,0,21,2,8,5,135,77,215,1,208,14,19,7,211,1,6,0,9,9,7,12,121,6,15,0,5,0,0,1,2,5,4,0,10,13,5,5,39,96,169,4,198,8,6,13,126,2,7,0,5,9,4,13,159,159,153,3,116,5,3,9,40,181,120,2,145,126,43,159,713,Grade 3
Lateral Femur of G3_26.jpg,324,93,4,70,175,12,94,261,12,2,0,0,94,5,89,146,105,13,2,8,10,0,3,11,71,13,1,4,222,10,102,131,7,2,0,3,2,0,1,6,0,0,0,0,0,0,0,5,89,15,1,5,7,0,4,2,208,12,2,11,364,7,158,121,177,11,0,3,43,1,17,13,3,0,0,0,12,0,6,2,19,0,0,1,0,0,0,0,11,0,0,0,10,0,3,2,96,4,3,4,15,0,4,4,4,0,1,0,10,0,7,4,247,9,2,6,10,0,4,4,364,8,3,3,319,3,89,21,6,89,1,222,6,4,5,465,0,2,0,4,2,9,2,214,2,10,0,20,1,0,0,6,0,7,0,11,1,6,0,109,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,3,2,10,0,10,0,0,0,9,2,8,0,26,8,7,3,175,98,246,1,366,19,5,8,339,0,5,0,4,12,11,5,130,5,6,0,6,0,0,0,1,2,9,0,6,5,2,0,24,98,139,1,201,8,0,6,136,0,6,0,6,3,5,9,82,168,138,4,116,2,1,6,34,184,113,5,147,92,26,80,496,Grade 3
Lateral Femur of G3_27.jpg,368,93,15,70,230,17,92,196,11,0,0,0,87,8,73,110,122,21,3,6,18,1,10,10,67,8,1,9,247,5,126,151,6,1,0,0,1,1,1,5,0,0,0,0,4,0,1,2,63,13,2,7,16,0,5,10,188,11,1,8,394,6,206,152,238,25,4,19,78,0,22,17,2,0,0,0,11,0,12,2,13,1,0,1,1,0,1,0,11,0,0,0,12,0,4,1,100,7,3,4,21,0,12,10,0,0,0,0,10,0,9,3,206,10,6,5,22,1,7,4,315,3,4,4,315,0,117,25,6,71,0,150,3,8,4,245,0,2,0,4,0,4,2,159,0,21,0,18,0,0,0,6,4,2,0,11,4,11,6,172,0,2,0,2,0,0,1,5,0,0,0,0,0,0,0,5,0,4,0,9,0,0,0,9,5,14,0,17,8,11,8,181,67,240,1,405,15,10,9,317,4,9,0,5,8,3,6,108,3,9,0,4,0,0,0,3,6,8,0,8,7,3,2,42,61,97,3,191,10,3,4,100,1,2,0,7,5,3,6,72,90,133,4,140,4,0,0,26,177,132,1,183,113,37,98,625,Grade 3
Lateral Femur of G3_28.jpg,390,178,11,99,145,25,91,292,14,1,2,1,98,9,101,251,154,38,6,11,18,2,11,15,87,10,1,4,243,11,176,206,8,3,0,1,5,0,0,5,0,0,0,0,0,0,3,9,103,14,5,6,6,1,7,11,125,12,6,5,166,2,128,150,152,13,1,6,24,1,14,8,3,0,0,0,22,0,10,3,22,1,0,1,0,0,0,0,9,0,0,0,12,0,8,2,76,9,5,8,15,0,11,7,0,0,0,1,9,0,6,7,263,12,9,10,15,0,7,3,239,3,10,4,197,3,141,50,14,104,0,132,9,9,0,276,1,5,0,2,3,10,2,254,7,4,0,16,0,1,0,3,6,10,0,5,8,3,1,129,0,2,0,6,0,0,0,6,0,0,0,0,0,0,0,11,3,2,1,10,1,1,0,4,0,10,0,15,6,4,8,151,96,221,0,177,12,17,6,225,4,9,0,4,10,8,8,135,13,5,1,3,1,0,1,1,7,7,0,1,8,3,7,28,108,164,3,144,5,3,4,152,3,4,0,6,9,5,10,117,202,190,0,127,1,1,3,27,212,105,8,127,105,32,170,666,Grade 3
Lateral Femur of G3_29.jpg,386,129,7,55,246,27,71,255,9,2,0,4,89,6,59,140,140,16,4,15,18,1,12,20,68,13,1,4,167,10,86,131,9,2,0,6,5,0,3,4,0,0,0,0,1,0,0,4,53,7,2,7,5,0,1,11,141,14,4,14,227,5,136,130,244,18,2,16,60,2,19,10,8,0,0,0,22,1,14,5,25,1,1,1,0,0,0,0,21,0,0,0,17,0,4,0,91,5,0,6,15,1,4,6,1,0,0,0,6,1,4,5,238,12,1,11,8,0,9,5,435,12,9,8,290,5,110,40,14,68,0,155,13,19,1,415,0,4,0,3,4,10,1,231,2,4,0,12,0,0,0,7,2,7,0,11,0,8,2,141,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,4,2,6,0,23,0,1,0,11,3,15,0,30,6,5,1,196,97,193,1,212,24,19,10,314,6,10,0,3,19,3,9,113,8,12,0,6,1,0,0,2,10,11,0,4,6,5,4,29,66,86,1,164,8,3,5,123,1,1,0,2,14,6,6,94,135,118,5,146,5,2,4,32,182,135,7,195,95,26,100,641,Grade 3
Lateral Femur of G3_3.jpg,309,129,8,52,185,17,59,256,5,0,0,1,78,4,70,164,138,29,2,13,16,1,8,7,64,14,1,6,239,14,173,193,4,2,0,1,0,0,0,3,1,0,0,0,2,1,1,3,75,9,3,6,12,0,3,9,117,15,1,5,307,8,182,140,202,23,3,12,56,1,17,12,1,0,0,0,12,1,11,8,20,2,0,0,2,0,1,1,6,0,0,0,20,0,7,2,79,9,4,8,21,0,4,7,4,0,0,0,6,0,4,4,248,16,4,9,21,0,5,9,356,14,0,9,350,1,114,39,6,81,1,102,4,13,1,337,0,2,0,0,1,5,1,164,1,10,0,11,0,1,0,8,1,3,0,6,2,7,1,125,1,1,0,2,0,1,0,6,0,0,0,0,0,0,0,1,1,6,0,7,0,0,0,5,2,3,1,14,2,7,4,155,58,222,0,267,16,28,7,295,2,3,0,0,7,7,5,118,4,11,0,9,0,0,0,2,7,9,0,6,8,11,4,41,63,147,0,165,9,7,4,111,5,6,0,2,3,3,8,114,156,207,2,160,10,2,3,37,184,143,1,147,115,56,118,623,Grade 3
Lateral Femur of G3_30.jpg,249,91,5,69,212,13,94,251,5,2,0,1,100,5,91,198,76,25,1,6,12,1,5,12,61,11,2,5,259,13,177,193,6,1,0,3,3,0,0,1,1,0,0,0,1,0,3,0,55,11,0,6,8,0,1,5,155,11,1,11,430,9,218,132,183,11,3,10,44,0,15,18,3,0,0,0,20,0,8,3,17,0,0,1,0,0,0,0,11,0,0,0,12,0,2,1,86,5,1,2,24,1,5,5,0,0,0,0,5,0,9,1,239,12,2,2,17,1,5,1,390,6,1,3,378,0,107,32,5,66,1,140,1,5,0,409,0,0,0,1,2,3,0,186,0,9,0,7,0,0,0,9,3,5,0,10,6,5,1,138,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,5,0,11,0,0,0,4,1,10,0,20,2,5,3,155,95,221,0,400,20,13,7,343,0,2,0,6,5,1,3,99,8,4,0,8,0,0,0,3,3,5,0,6,3,6,1,34,68,154,0,187,7,7,9,89,1,3,0,1,8,2,6,75,152,177,2,134,6,1,2,21,167,147,1,156,97,33,59,481,Grade 3
Lateral Femur of G3_31.jpg,281,117,7,67,185,13,71,212,10,1,1,1,82,6,85,157,121,20,0,11,19,1,3,12,78,5,1,4,278,14,188,174,8,2,0,1,4,0,3,3,0,0,0,0,3,1,0,1,60,13,4,5,10,0,11,1,175,13,1,6,403,4,226,136,170,13,4,7,59,1,15,11,5,0,0,0,14,0,11,1,17,2,0,0,1,0,0,0,6,0,1,0,11,0,4,2,81,5,3,7,18,0,4,10,3,0,0,0,5,0,5,1,223,16,3,6,14,0,7,5,373,5,4,5,368,2,137,35,7,73,0,143,1,8,2,333,0,3,0,2,0,8,1,198,4,9,0,17,1,0,0,4,2,3,1,9,4,8,0,128,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,1,10,0,4,0,0,0,9,2,4,0,12,4,1,2,154,76,245,1,376,14,9,6,330,1,7,0,2,6,7,0,115,7,13,1,2,1,0,0,1,2,8,0,0,3,4,5,33,82,179,3,203,8,2,3,105,0,1,0,6,2,6,4,92,143,177,1,108,3,2,3,27,173,146,2,115,113,38,68,513,Grade 3
Lateral Femur of G3_32.jpg,326,143,2,55,254,29,65,220,4,6,0,1,77,12,31,132,153,41,1,8,25,3,5,16,77,14,2,1,245,15,117,186,5,1,0,2,6,1,1,6,0,0,0,0,1,0,1,4,62,11,3,3,12,1,8,18,100,12,1,2,245,11,138,143,253,16,3,12,88,2,14,18,4,0,0,1,22,0,13,5,19,1,0,0,1,0,0,1,16,1,0,0,28,0,7,3,69,7,2,7,23,0,5,9,0,0,0,0,4,0,5,6,253,22,4,14,29,1,5,12,231,8,1,9,335,2,121,51,5,70,0,87,1,7,0,222,0,2,0,0,2,5,2,120,0,10,0,16,0,0,0,5,2,5,0,2,5,15,1,128,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,4,0,9,0,9,1,0,0,3,2,15,0,22,5,8,1,208,75,253,3,242,18,29,4,307,4,7,0,3,2,7,5,124,5,15,0,9,1,2,0,5,6,17,0,11,7,10,4,45,60,148,2,158,8,9,6,123,2,3,0,5,5,2,9,117,139,186,0,163,6,6,3,65,138,125,4,201,121,43,111,780,Grade 3
Lateral Femur of G3_33.jpg,388,158,9,70,173,9,74,199,8,4,0,1,93,5,69,143,187,39,2,21,15,1,8,9,99,17,1,4,271,15,161,181,10,3,0,2,4,0,3,4,0,0,0,0,2,1,6,1,102,13,1,4,12,0,4,4,158,16,1,8,340,7,210,156,178,14,3,6,42,1,16,9,3,0,0,0,29,1,10,6,18,1,0,0,0,0,1,2,13,1,0,0,12,0,6,2,71,14,3,9,19,0,5,7,6,0,0,0,20,0,12,2,254,14,3,7,17,1,7,4,314,10,6,7,313,5,136,32,8,70,1,111,5,5,1,204,0,1,0,1,3,4,2,150,2,19,0,15,0,0,0,4,5,4,0,12,4,8,3,118,1,3,0,2,0,0,0,4,0,1,0,0,0,1,0,4,1,7,0,9,0,1,0,7,1,10,0,11,5,6,4,149,72,212,2,212,17,15,7,247,1,7,0,8,8,3,16,106,9,11,0,4,1,0,1,1,2,7,0,5,6,4,5,28,83,142,5,181,19,7,10,106,1,2,0,4,11,6,15,106,149,179,1,113,8,2,2,21,208,123,5,158,140,36,126,650,Grade 3
