File,LCP_1,LCP_2,LCP_3,LCP_4,LCP_5,LCP_6,LCP_7,LCP_8,LCP_9,LCP_10,LCP_11,LCP_12,LCP_13,LCP_14,LCP_15,LCP_16,LCP_17,LCP_18,LCP_19,LCP_20,LCP_21,LCP_22,LCP_23,LCP_24,LCP_25,LCP_26,LCP_27,LCP_28,LCP_29,LCP_30,LCP_31,LCP_32,LCP_33,LCP_34,LCP_35,LCP_36,LCP_37,LCP_38,LCP_39,LCP_40,LCP_41,LCP_42,LCP_43,LCP_44,LCP_45,LCP_46,LCP_47,LCP_48,LCP_49,LCP_50,LCP_51,LCP_52,LCP_53,LCP_54,LCP_55,LCP_56,LCP_57,LCP_58,LCP_59,LCP_60,LCP_61,LCP_62,LCP_63,LCP_64,LCP_65,LCP_66,LCP_67,LCP_68,LCP_69,LCP_70,LCP_71,LCP_72,LCP_73,LCP_74,LCP_75,LCP_76,LCP_77,LCP_78,LCP_79,LCP_80,LCP_81,class
Lateral Femur of G3_17.jpg,1.08E+00,1.84E-02,4.12E-01,1.02E-01,1.03E-01,1.02E-01,4.12E-01,1.84E-02,784,1.06E+00,4.74E-02,2.50E-01,6.61E-02,6.86E-03,6.61E-02,2.50E-01,4.74E-02,847,1.04E+00,4.69E-02,1.28E-01,7.92E-02,1.20E-01,7.92E-02,1.28E-01,4.69E-02,716,1.02E+00,2.71E-02,1.54E-01,6.03E-02,4.43E-03,6.03E-02,1.54E-01,2.71E-02,701,1.00E+00,1.49E-02,2.20E-01,9.10E-02,5.68E-02,9.10E-02,2.20E-01,1.49E-02,814,9.79E-01,1.62E-02,1.18E-01,7.00E-02,1.57E-01,7.00E-02,1.18E-01,1.62E-02,779,9.61E-01,3.81E-02,1.28E-01,9.36E-02,1.10E-01,9.36E-02,1.28E-01,3.81E-02,852,9.47E-01,5.94E-02,2.60E-01,6.74E-02,4.07E-02,6.74E-02,2.60E-01,5.94E-02,836,9.20E-01,6.34E-02,4.00E-01,4.10E-02,1.68E-01,4.10E-02,4.00E-01,6.34E-02,909,Grade 3
Lateral Femur of G3_18.jpg,1.09E+00,2.73E-02,4.46E-01,2.66E-01,4.55E-01,2.66E-01,4.46E-01,2.73E-02,580,1.07E+00,4.82E-02,2.98E-01,1.52E-02,2.83E-01,1.52E-02,2.98E-01,4.82E-02,759,1.05E+00,3.58E-02,1.48E-01,9.41E-02,1.82E-01,9.41E-02,1.48E-01,3.58E-02,867,1.03E+00,1.38E-02,1.63E-01,3.22E-02,3.86E-01,3.22E-02,1.63E-01,1.38E-02,869,1.00E+00,1.80E-02,3.61E-01,8.10E-02,2.70E-01,8.10E-02,3.61E-01,1.80E-02,1180,9.77E-01,2.53E-02,2.03E-01,1.95E-01,5.61E-01,1.95E-01,2.03E-01,2.53E-02,1094,9.53E-01,3.35E-02,1.68E-01,2.21E-02,3.18E-01,2.21E-02,1.68E-01,3.35E-02,983,9.38E-01,3.61E-02,2.92E-01,9.09E-02,3.59E-01,9.09E-02,2.92E-01,3.61E-02,717,9.13E-01,1.02E-01,4.49E-01,9.62E-02,1.57E-01,9.62E-02,4.49E-01,1.02E-01,726,Grade 3
Lateral Femur of G3_19.jpg,1.08E+00,4.23E-02,3.55E-01,3.33E-01,2.64E-01,3.33E-01,3.55E-01,4.23E-02,688,1.06E+00,4.21E-02,2.49E-01,6.93E-02,1.19E-01,6.93E-02,2.49E-01,4.21E-02,828,1.04E+00,8.14E-03,9.18E-02,8.80E-02,2.58E-02,8.80E-02,9.18E-02,8.14E-03,736,1.02E+00,2.91E-02,1.34E-01,6.24E-02,9.33E-02,6.24E-02,1.34E-01,2.91E-02,748,1.00E+00,3.19E-02,3.22E-01,4.27E-02,1.56E-01,4.27E-02,3.22E-01,3.19E-02,858,9.83E-01,1.08E-02,1.84E-01,4.32E-02,4.76E-02,4.32E-02,1.84E-01,1.08E-02,921,9.62E-01,4.98E-02,1.47E-01,1.09E-02,1.81E-01,1.09E-02,1.47E-01,4.98E-02,913,9.47E-01,4.70E-02,2.49E-01,1.08E-01,3.58E-01,1.08E-01,2.49E-01,4.70E-02,885,9.20E-01,3.37E-02,4.50E-01,1.50E-01,3.61E-01,1.50E-01,4.50E-01,3.37E-02,860,Grade 3
Lateral Femur of G3_2.jpg,1.04E+00,5.28E-02,4.82E-01,1.39E-01,1.33E-02,1.39E-01,4.82E-01,5.28E-02,660,1.03E+00,9.09E-02,2.91E-01,3.00E-02,8.78E-03,3.00E-02,2.91E-01,9.09E-02,835,1.02E+00,2.55E-02,1.26E-01,3.65E-02,1.53E-01,3.65E-02,1.26E-01,2.55E-02,649,1.01E+00,3.90E-02,2.50E-01,1.38E-01,9.97E-03,1.38E-01,2.50E-01,3.90E-02,775,1.00E+00,5.62E-03,4.31E-01,8.44E-02,1.02E-01,8.44E-02,4.31E-01,5.62E-03,1071,9.91E-01,8.96E-03,2.84E-01,5.36E-02,1.20E-01,5.36E-02,2.84E-01,8.96E-03,1028,9.82E-01,2.96E-02,1.42E-01,5.41E-02,2.80E-02,5.41E-02,1.42E-01,2.96E-02,882,9.74E-01,1.30E-01,3.54E-01,1.02E-01,9.60E-02,1.02E-01,3.54E-01,1.30E-01,835,9.62E-01,1.22E-01,5.98E-01,1.10E-01,9.39E-02,1.10E-01,5.98E-01,1.22E-01,810,Grade 3
Lateral Femur of G3_20.jpg,1.06E+00,1.11E-01,4.81E-01,1.15E-01,3.00E-01,1.15E-01,4.81E-01,1.11E-01,714,1.04E+00,9.05E-03,3.92E-01,3.15E-02,4.42E-01,3.15E-02,3.92E-01,9.05E-03,834,1.03E+00,8.82E-03,1.92E-01,3.73E-02,6.71E-02,3.73E-02,1.92E-01,8.82E-03,739,1.02E+00,2.64E-02,1.95E-01,4.50E-02,8.31E-02,4.50E-02,1.95E-01,2.64E-02,773,1.00E+00,4.38E-02,4.32E-01,1.48E-01,8.81E-02,1.48E-01,4.32E-01,4.38E-02,951,9.85E-01,1.17E-02,2.34E-01,8.51E-02,3.86E-01,8.51E-02,2.34E-01,1.17E-02,842,9.71E-01,3.48E-02,2.38E-01,1.73E-01,3.23E-01,1.73E-01,2.38E-01,3.48E-02,879,9.61E-01,4.11E-02,4.07E-01,7.95E-02,1.15E-01,7.95E-02,4.07E-01,4.11E-02,895,9.42E-01,4.44E-02,6.22E-01,2.17E-01,3.27E-01,2.17E-01,6.22E-01,4.44E-02,824,Grade 3
Lateral Femur of G3_21.jpg,1.09E+00,9.39E-02,2.19E-01,9.42E-02,2.62E-01,9.42E-02,2.19E-01,9.39E-02,934,1.06E+00,5.41E-02,6.72E-02,3.31E-02,1.26E-01,3.31E-02,6.72E-02,5.41E-02,914,1.04E+00,2.45E-02,7.49E-02,3.88E-02,3.58E-01,3.88E-02,7.49E-02,2.45E-02,626,1.02E+00,3.69E-02,1.06E-01,7.10E-02,1.40E-01,7.10E-02,1.06E-01,3.69E-02,592,1.00E+00,2.63E-02,2.36E-01,9.86E-02,2.32E-01,9.86E-02,2.36E-01,2.63E-02,571,9.80E-01,2.44E-02,1.00E-01,6.48E-02,6.23E-02,6.48E-02,1.00E-01,2.44E-02,631,9.61E-01,3.56E-02,8.17E-02,8.14E-02,2.01E-01,8.14E-02,8.17E-02,3.56E-02,794,9.43E-01,8.32E-02,1.18E-01,8.78E-02,1.81E-02,8.78E-02,1.18E-01,8.32E-02,995,9.11E-01,2.99E-02,3.28E-01,8.47E-02,2.00E-01,8.47E-02,3.28E-01,2.99E-02,1001,Grade 3
Lateral Femur of G3_22.jpg,1.04E+00,1.07E-01,2.50E-01,5.80E-02,2.73E-01,5.80E-02,2.50E-01,1.07E-01,755,1.03E+00,2.69E-02,1.48E-01,4.82E-02,2.35E-02,4.82E-02,1.48E-01,2.69E-02,834,1.02E+00,3.38E-02,7.66E-02,3.64E-02,3.31E-02,3.64E-02,7.66E-02,3.38E-02,777,1.01E+00,3.10E-02,4.13E-02,5.30E-02,3.97E-02,5.30E-02,4.13E-02,3.10E-02,733,1.00E+00,1.25E-02,2.09E-01,9.40E-02,7.42E-02,9.40E-02,2.09E-01,1.25E-02,732,9.91E-01,4.09E-02,2.29E-02,1.28E-01,2.94E-01,1.28E-01,2.29E-02,4.09E-02,759,9.82E-01,2.42E-02,7.27E-02,3.77E-02,1.16E-01,3.77E-02,7.27E-02,2.42E-02,858,9.73E-01,3.37E-02,1.48E-01,8.50E-02,1.55E-01,8.50E-02,1.48E-01,3.37E-02,904,9.58E-01,9.23E-02,2.73E-01,1.06E-01,3.71E-02,1.06E-01,2.73E-01,9.23E-02,953,Grade 3
Lateral Femur of G3_23.jpg,1.05E+00,1.15E-01,2.19E-01,5.37E-02,2.09E-01,5.37E-02,2.19E-01,1.15E-01,1010,1.03E+00,4.88E-02,1.01E-01,8.54E-03,2.63E-01,8.54E-03,1.01E-01,4.88E-02,998,1.02E+00,2.85E-02,5.06E-02,5.44E-02,2.10E-01,5.44E-02,5.06E-02,2.85E-02,449,1.01E+00,4.22E-02,1.61E-01,6.18E-02,9.64E-02,6.18E-02,1.61E-01,4.22E-02,428,1.00E+00,1.68E-02,9.14E-02,1.33E-02,2.06E-01,1.33E-02,9.14E-02,1.68E-02,396,9.91E-01,5.09E-02,1.26E-01,1.41E-01,2.42E-02,1.41E-01,1.26E-01,5.09E-02,457,9.82E-01,3.44E-02,6.64E-02,8.89E-02,1.46E-01,8.89E-02,6.64E-02,3.44E-02,619,9.71E-01,5.66E-02,9.42E-02,6.32E-02,9.92E-02,6.32E-02,9.42E-02,5.66E-02,1033,9.51E-01,8.59E-02,1.61E-01,3.09E-02,2.07E-03,3.09E-02,1.61E-01,8.59E-02,1161,Grade 3
Lateral Femur of G3_24.jpg,1.09E+00,2.04E-02,5.07E-01,1.97E-01,5.52E-02,1.97E-01,5.07E-01,2.04E-02,623,1.06E+00,8.02E-02,4.18E-01,1.95E-01,7.98E-03,1.95E-01,4.18E-01,8.02E-02,737,1.05E+00,2.55E-02,1.72E-01,7.81E-02,1.57E-01,7.81E-02,1.72E-01,2.55E-02,769,1.03E+00,2.70E-02,2.64E-01,9.42E-02,4.79E-02,9.42E-02,2.64E-01,2.70E-02,960,1.00E+00,1.02E-02,4.51E-01,5.96E-02,2.09E-01,5.96E-02,4.51E-01,1.02E-02,1159,9.74E-01,2.60E-02,2.98E-01,9.33E-02,1.84E-01,9.33E-02,2.98E-01,2.60E-02,1093,9.54E-01,2.85E-02,2.24E-01,6.49E-02,6.27E-02,6.49E-02,2.24E-01,2.85E-02,878,9.40E-01,2.12E-02,3.82E-01,6.02E-02,2.44E-01,6.02E-02,3.82E-01,2.12E-02,747,9.14E-01,1.08E-02,5.00E-01,1.64E-01,2.58E-01,1.64E-01,5.00E-01,1.08E-02,752,Grade 3
Lateral Femur of G3_25.jpg,1.06E+00,5.30E-02,1.74E-01,1.45E-01,2.35E-01,1.45E-01,1.74E-01,5.30E-02,885,1.04E+00,7.33E-02,1.23E-01,9.57E-02,1.82E-02,9.57E-02,1.23E-01,7.33E-02,896,1.03E+00,2.23E-02,3.09E-02,5.15E-02,2.13E-01,5.15E-02,3.09E-02,2.23E-02,702,1.01E+00,2.77E-02,4.71E-02,2.64E-02,2.37E-01,2.64E-02,4.71E-02,2.77E-02,612,1.00E+00,2.46E-02,1.92E-01,2.11E-02,2.15E-01,2.11E-02,1.92E-01,2.46E-02,595,9.88E-01,3.65E-02,7.24E-02,2.27E-02,1.80E-01,2.27E-02,7.24E-02,3.65E-02,637,9.75E-01,3.80E-02,6.19E-02,1.99E-02,1.57E-01,1.99E-02,6.19E-02,3.80E-02,760,9.63E-01,3.94E-02,1.23E-01,7.88E-02,4.98E-02,7.88E-02,1.23E-01,3.94E-02,946,9.42E-01,1.46E-02,1.46E-01,1.26E-01,1.10E-01,1.26E-01,1.46E-01,1.46E-02,1060,Grade 3
Lateral Femur of G3_26.jpg,1.11E+00,1.38E-01,5.09E-01,1.37E-01,7.50E-01,1.37E-01,5.09E-01,1.38E-01,672,1.08E+00,3.58E-02,3.83E-01,1.18E-01,2.39E-01,1.18E-01,3.83E-01,3.58E-02,807,1.06E+00,9.13E-03,1.38E-01,1.63E-01,1.63E-01,1.63E-01,1.38E-01,9.13E-03,782,1.03E+00,1.93E-02,1.88E-01,6.19E-02,2.25E-01,6.19E-02,1.88E-01,1.93E-02,887,1.00E+00,5.43E-03,3.51E-01,6.10E-02,3.76E-01,6.10E-02,3.51E-01,5.43E-03,997,9.71E-01,4.16E-02,2.04E-01,1.01E-01,2.28E-01,1.01E-01,2.04E-01,4.16E-02,952,9.46E-01,4.88E-02,1.98E-01,1.13E-01,1.50E-01,1.13E-01,1.98E-01,4.88E-02,854,9.29E-01,3.90E-02,4.09E-01,1.48E-01,5.14E-02,1.48E-01,4.09E-01,3.90E-02,834,8.96E-01,5.07E-02,5.90E-01,9.50E-02,7.93E-01,9.50E-02,5.90E-01,5.07E-02,791,Grade 3
Lateral Femur of G3_27.jpg,1.05E+00,9.44E-02,4.90E-01,7.12E-02,2.62E-01,7.12E-02,4.90E-01,9.44E-02,815,1.03E+00,5.27E-02,3.30E-01,7.72E-02,5.14E-02,7.72E-02,3.30E-01,5.27E-02,939,1.02E+00,1.77E-02,1.08E-01,1.24E-01,3.69E-02,1.24E-01,1.08E-01,1.77E-02,673,1.01E+00,5.13E-02,1.31E-01,3.56E-02,1.74E-01,3.56E-02,1.31E-01,5.13E-02,617,1.00E+00,1.01E-02,4.34E-01,4.78E-02,5.57E-02,4.78E-02,4.34E-01,1.01E-02,705,9.89E-01,1.18E-02,2.01E-01,1.11E-01,2.89E-01,1.11E-01,2.01E-01,1.18E-02,668,9.78E-01,5.31E-02,1.45E-01,2.09E-02,1.71E-01,2.09E-02,1.45E-01,5.31E-02,748,9.69E-01,3.94E-02,3.49E-01,6.01E-02,4.87E-01,6.01E-02,3.49E-01,3.94E-02,948,9.54E-01,6.12E-02,5.22E-01,1.44E-01,2.13E-01,1.44E-01,5.22E-01,6.12E-02,1008,Grade 3
Lateral Femur of G3_28.jpg,1.06E+00,2.58E-02,1.41E-01,1.21E-01,4.08E-01,1.21E-01,1.41E-01,2.58E-02,857,1.04E+00,6.36E-02,1.24E-01,6.43E-02,1.43E-01,6.43E-02,1.24E-01,6.36E-02,859,1.03E+00,7.46E-02,4.72E-02,9.50E-02,3.19E-01,9.50E-02,4.72E-02,7.46E-02,771,1.02E+00,4.51E-02,2.03E-02,7.72E-02,1.48E-01,7.72E-02,2.03E-02,4.51E-02,670,1.00E+00,2.32E-02,1.34E-01,4.70E-02,2.30E-01,4.70E-02,1.34E-01,2.32E-02,694,9.88E-01,2.07E-02,1.02E-01,5.54E-02,7.70E-03,5.54E-02,1.02E-01,2.07E-02,651,9.74E-01,2.44E-02,5.10E-02,1.37E-01,4.59E-01,1.37E-01,5.10E-02,2.44E-02,874,9.60E-01,7.01E-02,1.18E-01,4.66E-02,1.20E-01,4.66E-02,1.18E-01,7.01E-02,921,9.38E-01,9.93E-02,1.97E-01,2.01E-01,1.90E-01,2.01E-01,1.97E-01,9.93E-02,1017,Grade 3
Lateral Femur of G3_29.jpg,1.05E+00,7.98E-02,6.03E-01,1.06E-01,1.10E-01,1.06E-01,6.03E-01,7.98E-02,945,1.03E+00,3.00E-02,4.10E-01,1.79E-02,1.61E-01,1.79E-02,4.10E-01,3.00E-02,940,1.02E+00,3.35E-02,1.23E-01,2.05E-01,3.17E-02,2.05E-01,1.23E-01,3.35E-02,591,1.01E+00,2.72E-02,1.70E-01,9.05E-02,9.72E-02,9.05E-02,1.70E-01,2.72E-02,542,1.00E+00,3.67E-02,4.06E-01,7.42E-02,3.35E-02,7.42E-02,4.06E-01,3.67E-02,614,9.90E-01,3.66E-02,1.72E-01,7.19E-02,2.48E-01,7.19E-02,1.72E-01,3.66E-02,609,9.80E-01,5.50E-02,1.36E-01,4.78E-02,1.35E-01,4.78E-02,1.36E-01,5.50E-02,717,9.71E-01,9.80E-02,4.47E-01,9.07E-02,1.58E-01,9.07E-02,4.47E-01,9.80E-02,975,9.53E-01,1.71E-02,7.05E-01,1.97E-01,1.78E-01,1.97E-01,7.05E-01,1.71E-02,1050,Grade 3
Lateral Femur of G3_3.jpg,1.04E+00,6.92E-02,2.78E-01,1.97E-01,9.05E-02,1.97E-01,2.78E-01,6.92E-02,770,1.03E+00,1.90E-02,1.31E-01,5.56E-02,9.85E-02,5.56E-02,1.31E-01,1.90E-02,849,1.02E+00,2.28E-02,7.53E-02,8.64E-02,2.49E-01,8.64E-02,7.53E-02,2.28E-02,693,1.01E+00,4.86E-03,9.53E-02,6.95E-02,9.55E-03,6.95E-02,9.53E-02,4.86E-03,675,1.00E+00,1.92E-02,2.65E-01,1.70E-02,9.51E-02,1.70E-02,2.65E-01,1.92E-02,797,9.93E-01,1.90E-02,8.85E-02,5.85E-02,8.09E-02,5.85E-02,8.85E-02,1.90E-02,773,9.84E-01,4.40E-02,1.07E-01,2.27E-02,9.25E-02,2.27E-02,1.07E-01,4.40E-02,885,9.77E-01,3.59E-02,1.70E-01,6.84E-02,1.15E-01,6.84E-02,1.70E-01,3.59E-02,900,9.64E-01,6.14E-02,2.67E-01,1.27E-01,1.14E-01,1.27E-01,2.67E-01,6.14E-02,949,Grade 3
Lateral Femur of G3_30.jpg,1.05E+00,8.25E-02,4.88E-01,2.36E-01,6.54E-01,2.36E-01,4.88E-01,8.25E-02,647,1.04E+00,2.18E-02,4.16E-01,5.02E-02,2.70E-01,5.02E-02,4.16E-01,2.18E-02,802,1.03E+00,2.51E-02,1.93E-01,1.20E-02,3.11E-02,1.20E-02,1.93E-01,2.51E-02,801,1.02E+00,2.78E-02,1.82E-01,4.70E-02,2.49E-01,4.70E-02,1.82E-01,2.78E-02,804,1.00E+00,7.49E-03,3.75E-01,8.87E-02,2.99E-01,8.87E-02,3.75E-01,7.49E-03,1041,9.87E-01,3.78E-03,1.95E-01,6.69E-02,4.22E-01,6.69E-02,1.95E-01,3.78E-03,1043,9.73E-01,2.94E-03,1.71E-01,5.01E-02,1.68E-01,5.01E-02,1.71E-01,2.94E-03,958,9.62E-01,3.61E-02,3.52E-01,1.01E-01,5.15E-01,1.01E-01,3.52E-01,3.61E-02,798,9.47E-01,1.28E-01,6.31E-01,1.53E-01,2.93E-01,1.53E-01,6.31E-01,1.28E-01,741,Grade 3
Lateral Femur of G3_31.jpg,1.08E+00,1.07E-01,4.34E-01,1.50E-01,1.60E-01,1.50E-01,4.34E-01,1.07E-01,664,1.06E+00,6.92E-02,2.89E-01,1.02E-01,2.72E-01,1.02E-01,2.89E-01,6.92E-02,788,1.04E+00,4.63E-02,1.25E-01,1.79E-01,6.97E-02,1.79E-01,1.25E-01,4.63E-02,755,1.02E+00,6.49E-03,1.58E-01,6.97E-02,2.33E-01,6.97E-02,1.58E-01,6.49E-03,840,1.00E+00,1.58E-02,3.58E-01,1.14E-01,1.55E-01,1.14E-01,3.58E-01,1.58E-02,973,9.81E-01,1.91E-02,2.33E-01,4.13E-02,1.78E-01,4.13E-02,2.33E-01,1.91E-02,982,9.62E-01,5.61E-02,1.68E-01,7.52E-02,7.71E-02,7.52E-02,1.68E-01,5.61E-02,950,9.48E-01,5.26E-02,3.38E-01,2.65E-02,3.37E-02,2.65E-02,3.38E-01,5.26E-02,833,9.22E-01,4.94E-02,3.91E-01,1.22E-01,5.20E-01,1.22E-01,3.91E-01,4.94E-02,788,Grade 3
Lateral Femur of G3_32.jpg,1.02E+00,5.85E-03,3.13E-01,1.59E-01,2.34E-01,1.59E-01,3.13E-01,5.85E-03,853,1.02E+00,4.31E-02,2.02E-01,2.73E-02,7.59E-02,2.73E-02,2.02E-01,4.31E-02,904,1.01E+00,2.73E-02,3.13E-02,8.49E-02,1.34E-01,8.49E-02,3.13E-02,2.73E-02,576,1.01E+00,1.11E-02,1.01E-01,6.26E-02,1.38E-01,6.26E-02,1.01E-01,1.11E-02,529,1.00E+00,1.16E-02,3.10E-01,9.25E-02,1.82E-01,9.25E-02,3.10E-01,1.16E-02,523,9.97E-01,1.09E-02,1.38E-01,1.24E-01,8.46E-02,1.24E-01,1.38E-01,1.09E-02,631,9.91E-01,1.32E-02,6.40E-02,3.59E-02,2.52E-02,3.59E-02,6.40E-02,1.32E-02,762,9.86E-01,2.47E-02,1.89E-01,5.42E-02,2.38E-01,5.42E-02,1.89E-01,2.47E-02,1011,9.77E-01,6.75E-02,2.67E-01,3.66E-02,1.13E-01,3.66E-02,2.67E-01,6.75E-02,1082,Grade 3
Lateral Femur of G3_33.jpg,1.05E+00,3.12E-02,3.22E-01,2.07E-01,1.13E-01,2.07E-01,3.22E-01,3.12E-02,834,1.04E+00,6.38E-02,2.09E-01,3.61E-02,3.15E-01,3.61E-02,2.09E-01,6.38E-02,861,1.02E+00,4.84E-02,6.35E-02,2.12E-01,8.55E-02,2.12E-01,6.35E-02,4.84E-02,667,1.01E+00,5.39E-02,1.05E-01,9.02E-02,1.07E-01,9.02E-02,1.05E-01,5.39E-02,640,1.00E+00,1.45E-02,2.39E-01,6.99E-02,8.06E-02,6.99E-02,2.39E-01,1.45E-02,659,9.90E-01,5.02E-02,9.70E-02,1.47E-01,1.61E-02,1.47E-01,9.70E-02,5.02E-02,764,9.78E-01,3.20E-02,1.02E-01,4.61E-02,7.96E-02,4.61E-02,1.02E-01,3.20E-02,801,9.67E-01,1.06E-01,2.14E-01,7.09E-02,2.81E-01,7.09E-02,2.14E-01,1.06E-01,922,9.51E-01,5.79E-02,3.62E-01,1.33E-01,3.64E-01,1.33E-01,3.62E-01,5.79E-02,991,Grade 3
Lateral Femur of G3_34.jpg,1.04E+00,6.52E-02,5.01E-01,1.09E-01,1.07E-01,1.09E-01,5.01E-01,6.52E-02,796,1.03E+00,6.89E-02,3.08E-01,8.81E-02,2.33E-01,8.81E-02,3.08E-01,6.89E-02,839,1.02E+00,4.16E-02,9.84E-02,1.85E-01,2.52E-03,1.85E-01,9.84E-02,4.16E-02,703,1.01E+00,3.06E-02,1.64E-01,2.13E-02,7.71E-02,2.13E-02,1.64E-01,3.06E-02,682,1.00E+00,3.05E-02,2.21E-01,6.22E-02,6.18E-02,6.22E-02,2.21E-01,3.05E-02,704,9.92E-01,1.46E-02,1.23E-01,3.90E-02,1.42E-01,3.90E-02,1.23E-01,1.46E-02,768,9.83E-01,7.30E-02,1.14E-01,1.26E-01,1.34E-01,1.26E-01,1.14E-01,7.30E-02,858,9.76E-01,8.30E-02,2.70E-01,1.41E-01,2.04E-01,1.41E-01,2.70E-01,8.30E-02,870,9.63E-01,9.35E-02,5.07E-01,2.63E-02,1.44E-01,2.63E-02,5.07E-01,9.35E-02,985,Grade 3
Lateral Femur of G3_35.jpg,1.03E+00,9.68E-02,2.18E-01,4.11E-02,7.69E-02,4.11E-02,2.18E-01,9.68E-02,873,1.02E+00,2.75E-02,1.08E-01,9.99E-02,1.74E-01,9.99E-02,1.08E-01,2.75E-02,920,1.02E+00,5.05E-02,6.89E-02,8.04E-02,4.40E-02,8.04E-02,6.89E-02,5.05E-02,582,1.01E+00,3.49E-02,9.48E-02,6.64E-02,4.28E-02,6.64E-02,9.48E-02,3.49E-02,572,1.00E+00,1.49E-03,1.55E-01,4.37E-02,2.14E-01,4.37E-02,1.55E-01,1.49E-03,547,9.94E-01,2.52E-02,1.22E-01,1.49E-01,7.77E-02,1.49E-01,1.22E-01,2.52E-02,655,9.87E-01,1.12E-02,4.19E-02,3.42E-02,9.62E-02,3.42E-02,4.19E-02,1.12E-02,808,9.80E-01,2.96E-02,1.57E-01,5.97E-02,1.91E-01,5.97E-02,1.57E-01,2.96E-02,964,9.70E-01,1.84E-02,3.05E-01,1.31E-01,1.12E-01,1.31E-01,3.05E-01,1.84E-02,1047,Grade 3
Lateral Femur of G3_36.jpg,1.09E+00,2.29E-02,2.29E-01,1.75E-01,2.66E-01,1.75E-01,2.29E-01,2.29E-02,787,1.06E+00,6.64E-02,1.73E-01,3.92E-02,9.78E-02,3.92E-02,1.73E-01,6.64E-02,868,1.04E+00,2.16E-02,1.00E-01,8.34E-02,2.15E-01,8.34E-02,1.00E-01,2.16E-02,769,1.02E+00,1.89E-02,7.70E-02,1.46E-01,1.41E-01,1.46E-01,7.70E-02,1.89E-02,652,1.00E+00,2.52E-02,1.72E-01,3.69E-02,1.86E-01,3.69E-02,1.72E-01,2.52E-02,722,9.82E-01,1.19E-02,6.47E-02,7.04E-02,1.69E-01,7.04E-02,6.47E-02,1.19E-02,802,9.65E-01,7.11E-03,3.22E-02,9.58E-02,4.26E-02,9.58E-02,3.22E-02,7.11E-03,816,9.45E-01,1.54E-02,1.15E-01,3.23E-02,1.06E-01,3.23E-02,1.15E-01,1.54E-02,898,9.17E-01,9.04E-02,2.21E-01,1.28E-01,1.81E-01,1.28E-01,2.21E-01,9.04E-02,937,Grade 3
Lateral Femur of G3_37.jpg,1.05E+00,3.77E-02,4.38E-01,1.20E-01,2.03E-01,1.20E-01,4.38E-01,3.77E-02,874,1.04E+00,9.00E-02,3.19E-01,2.25E-02,1.78E-01,2.25E-02,3.19E-01,9.00E-02,899,1.03E+00,2.75E-02,1.11E-01,3.00E-02,2.07E-01,3.00E-02,1.11E-01,2.75E-02,672,1.02E+00,4.42E-02,1.21E-01,1.01E-01,5.94E-02,1.01E-01,1.21E-01,4.42E-02,562,1.00E+00,1.67E-02,2.89E-01,2.56E-03,4.65E-02,2.56E-03,2.89E-01,1.67E-02,636,9.89E-01,1.70E-02,1.46E-01,1.80E-01,1.03E-01,1.80E-01,1.46E-01,1.70E-02,662,9.77E-01,3.34E-02,1.17E-01,4.23E-02,4.38E-02,4.23E-02,1.17E-01,3.34E-02,816,9.66E-01,8.25E-02,3.55E-01,8.92E-02,1.72E-02,8.92E-02,3.55E-01,8.25E-02,956,9.47E-01,5.56E-02,5.77E-01,1.63E-01,8.23E-02,1.63E-01,5.77E-01,5.56E-02,1019,Grade 3
Lateral Femur of G3_38.jpg,1.04E+00,6.34E-02,2.04E-01,4.14E-02,8.97E-02,4.14E-02,2.04E-01,6.34E-02,833,1.03E+00,6.98E-02,1.52E-01,7.00E-02,1.20E-01,7.00E-02,1.52E-01,6.98E-02,894,1.02E+00,1.55E-02,6.25E-02,1.28E-01,7.46E-03,1.28E-01,6.25E-02,1.55E-02,719,1.01E+00,1.48E-02,5.28E-02,6.57E-02,6.96E-02,6.57E-02,5.28E-02,1.48E-02,642,1.00E+00,2.52E-02,7.45E-02,6.28E-02,4.78E-02,6.28E-02,7.45E-02,2.52E-02,574,9.92E-01,1.31E-02,5.17E-02,2.18E-02,5.09E-02,2.18E-02,5.17E-02,1.31E-02,655,9.82E-01,4.39E-02,6.17E-02,1.00E-01,1.49E-01,1.00E-01,6.17E-02,4.39E-02,832,9.73E-01,5.79E-02,1.46E-01,1.90E-02,4.69E-02,1.90E-02,1.46E-01,5.79E-02,880,9.57E-01,3.33E-02,2.71E-01,1.13E-01,2.06E-01,1.13E-01,2.71E-01,3.33E-02,1073,Grade 3
