@relation 'LCP Femur Medial ROI '

@attribute File {'Medial Femur of Normal_1.jpg','Medial Femur of Normal_10.jpg','Medial Femur of Normal_11.jpg','Medial Femur of Normal_12.jpg','Medial Femur of Normal_13.jpg','Medial Femur of Normal_14.jpg','Medial Femur of Normal_15.jpg','Medial Femur of Normal_16.jpg','Medial Femur of Normal_17.jpg','Medial Femur of Normal_18.jpg','Medial Femur of Normal_19.jpg','Medial Femur of Normal_2.jpg','Medial Femur of Normal_20.jpg','Medial Femur of Normal_21.jpg','Medial Femur of Normal_22.jpg','Medial Femur of Normal_23.jpg','Medial Femur of Normal_24.jpg','Medial Femur of Normal_25.jpg','Medial Femur of Normal_26.jpg','Medial Femur of Normal_27.jpg','Medial Femur of Normal_28.jpg','Medial Femur of Normal_29.jpg','Medial Femur of Normal_3.jpg','Medial Femur of Normal_30.jpg','Medial Femur of Normal_31.jpg','Medial Femur of Normal_32.jpg','Medial Femur of Normal_33.jpg','Medial Femur of Normal_34.jpg','Medial Femur of Normal_35.jpg','Medial Femur of Normal_36.jpg','Medial Femur of Normal_37.jpg','Medial Femur of Normal_38.jpg','Medial Femur of Normal_39.jpg','Medial Femur of Normal_4.jpg','Medial Femur of Normal_40.jpg','Medial Femur of Normal_41.jpg','Medial Femur of Normal_42.jpg','Medial Femur of Normal_43.jpg','Medial Femur of Normal_44.jpg','Medial Femur of Normal_45.jpg','Medial Femur of Normal_46.jpg','Medial Femur of Normal_47.jpg','Medial Femur of Normal_48.jpg','Medial Femur of Normal_49.jpg','Medial Femur of Normal_5.jpg','Medial Femur of Normal_50.jpg','Medial Femur of Normal_51.jpg','Medial Femur of Normal_52.jpg','Medial Femur of Normal_53.jpg','Medial Femur of Normal_54.jpg','Medial Femur of Normal_55.jpg','Medial Femur of Normal_56.jpg','Medial Femur of Normal_57.jpg','Medial Femur of Normal_58.jpg','Medial Femur of Normal_59.jpg','Medial Femur of Normal_6.jpg','Medial Femur of Normal_60.jpg','Medial Femur of Normal_61.jpg','Medial Femur of Normal_62.jpg','Medial Femur of Normal_63.jpg','Medial Femur of Normal_7.jpg','Medial Femur of Normal_8.jpg','Medial Femur of Normal_9.jpg','Medial Femur of OA_1.jpg','Medial Femur of OA_10.jpg','Medial Femur of OA_11.jpg','Medial Femur of OA_12.jpg','Medial Femur of OA_13.jpg','Medial Femur of OA_14.jpg','Medial Femur of OA_15.jpg','Medial Femur of OA_16.jpg','Medial Femur of OA_17.jpg','Medial Femur of OA_18.jpg','Medial Femur of OA_19.jpg','Medial Femur of OA_2.jpg','Medial Femur of OA_20.jpg','Medial Femur of OA_21.jpg','Medial Femur of OA_22.jpg','Medial Femur of OA_23.jpg','Medial Femur of OA_24.jpg','Medial Femur of OA_25.jpg','Medial Femur of OA_26.jpg','Medial Femur of OA_27.jpg','Medial Femur of OA_28.jpg','Medial Femur of OA_29.jpg','Medial Femur of OA_3.jpg','Medial Femur of OA_30.jpg','Medial Femur of OA_31.jpg','Medial Femur of OA_32.jpg','Medial Femur of OA_33.jpg','Medial Femur of OA_34.jpg','Medial Femur of OA_35.jpg','Medial Femur of OA_36.jpg','Medial Femur of OA_37.jpg','Medial Femur of OA_38.jpg','Medial Femur of OA_39.jpg','Medial Femur of OA_4.jpg','Medial Femur of OA_40.jpg','Medial Femur of OA_41.jpg','Medial Femur of OA_42.jpg','Medial Femur of OA_43.jpg','Medial Femur of OA_44.jpg','Medial Femur of OA_45.jpg','Medial Femur of OA_46.jpg','Medial Femur of OA_47.jpg','Medial Femur of OA_48.jpg','Medial Femur of OA_49.jpg','Medial Femur of OA_5.jpg','Medial Femur of OA_50.jpg','Medial Femur of OA_51.jpg','Medial Femur of OA_52.jpg','Medial Femur of OA_53.jpg','Medial Femur of OA_54.jpg','Medial Femur of OA_55.jpg','Medial Femur of OA_56.jpg','Medial Femur of OA_57.jpg','Medial Femur of OA_58.jpg','Medial Femur of OA_59.jpg','Medial Femur of OA_6.jpg','Medial Femur of OA_60.jpg','Medial Femur of OA_61.jpg','Medial Femur of OA_62.jpg','Medial Femur of OA_63.jpg','Medial Femur of OA_64.jpg','Medial Femur of OA_65.jpg','Medial Femur of OA_66.jpg','Medial Femur of OA_67.jpg','Medial Femur of OA_68.jpg','Medial Femur of OA_7.jpg','Medial Femur of OA_8.jpg','Medial Femur of OA_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {Nor,OA}

@data
'Medial Femur of Normal_54.jpg',1.05,0.0907,0.398,0.127,0.139,0.127,0.398,0.0907,686,1.04,0.0431,0.308,0.085,0.277,0.085,0.308,0.0431,775,1.03,0.0207,0.0995,0.0409,0.114,0.0409,0.0995,0.0207,794,1.02,0.0263,0.143,0.0354,0.291,0.0354,0.143,0.0263,770,1,0.0157,0.462,0.0104,0.0356,0.0104,0.462,0.0157,1048,0.986,0.0302,0.148,0.0676,0.188,0.0676,0.148,0.0302,924,0.974,0.0333,0.125,0.107,0.0408,0.107,0.125,0.0333,823,0.963,0.0208,0.307,0.101,0.102,0.101,0.307,0.0208,841,0.948,0.054,0.412,0.202,0.0827,0.202,0.412,0.054,843,Nor
'Medial Femur of Normal_55.jpg',1.08,0.0749,0.113,0.102,0.0601,0.102,0.113,0.0749,913,1.05,0.0319,0.0257,0.0162,0.087,0.0162,0.0257,0.0319,912,1.04,0.0133,0.0243,0.0456,0.224,0.0456,0.0243,0.0133,659,1.02,0.0155,0.0525,0.0387,0.0963,0.0387,0.0525,0.0155,555,1,0.017,0.116,0.054,0.192,0.054,0.116,0.017,546,0.984,0.0174,0.04,0.108,0.186,0.108,0.04,0.0174,595,0.968,0.0287,0.0108,0.0949,0.281,0.0949,0.0108,0.0287,722,0.95,0.0399,0.0535,0.0626,0.00863,0.0626,0.0535,0.0399,977,0.922,0.0402,0.0594,0.119,0.0146,0.119,0.0594,0.0402,1033,Nor
'Medial Femur of Normal_56.jpg',1.06,0.0339,0.31,0.0322,0.157,0.0322,0.31,0.0339,850,1.04,0.0522,0.189,0.0389,0.166,0.0389,0.189,0.0522,953,1.03,0.0272,0.0751,0.0476,0.234,0.0476,0.0751,0.0272,558,1.01,0.0108,0.156,0.0966,0.0942,0.0966,0.156,0.0108,592,1,0.0173,0.307,0.0216,0.0576,0.0216,0.307,0.0173,647,0.988,0.0269,0.206,0.0569,0.158,0.0569,0.206,0.0269,709,0.977,0.0562,0.113,0.0193,0.0704,0.0193,0.113,0.0562,668,0.965,0.0364,0.182,0.0672,0.28,0.0672,0.182,0.0364,1004,0.946,0.0433,0.288,0.14,0.149,0.14,0.288,0.0433,997,Nor
'Medial Femur of Normal_57.jpg',1.06,0.0138,0.168,0.0981,0.00346,0.0981,0.168,0.0138,1032,1.04,0.0295,0.0993,0.0177,0.0124,0.0177,0.0993,0.0295,1062,1.03,0.0166,0.0273,0.0338,0.258,0.0338,0.0273,0.0166,480,1.01,0.0487,0.0498,0.0875,0.0791,0.0875,0.0498,0.0487,401,1,0.024,0.118,0.0101,0.243,0.0101,0.118,0.024,385,0.989,0.0326,0.108,0.0751,0.000516,0.0751,0.108,0.0326,397,0.978,0.0363,0.0497,0.104,0.202,0.104,0.0497,0.0363,507,0.964,0.0326,0.13,0.0144,0.104,0.0144,0.13,0.0326,1071,0.941,0.033,0.164,0.0166,0.0994,0.0166,0.164,0.033,1178,Nor
'Medial Femur of Normal_58.jpg',1.1,0.0662,0.745,0.211,0.0373,0.211,0.745,0.0662,799,1.07,0.0964,0.517,0.103,0.328,0.103,0.517,0.0964,937,1.05,0.0574,0.237,0.026,0.12,0.026,0.237,0.0574,595,1.03,0.0248,0.235,0.0575,0.201,0.0575,0.235,0.0248,632,1,0.029,0.428,0.0238,0.209,0.0238,0.428,0.029,928,0.972,0.0194,0.224,0.0537,0.242,0.0537,0.224,0.0194,749,0.949,0.0427,0.227,0.068,0.0536,0.068,0.227,0.0427,811,0.932,0.0672,0.496,0.0992,0.195,0.0992,0.496,0.0672,910,0.895,0.0613,0.777,0.0838,0.0921,0.0838,0.777,0.0613,873,Nor
'Medial Femur of Normal_59.jpg',1.03,0.0336,0.307,0.122,0.233,0.122,0.307,0.0336,923,1.02,0.057,0.164,0.00779,0.0645,0.00779,0.164,0.057,973,1.01,0.0131,0.0429,0.0392,0.297,0.0392,0.0429,0.0131,545,1.01,0.0236,0.0677,0.0389,0.0458,0.0389,0.0677,0.0236,492,1,0.0232,0.189,0.0957,0.0802,0.0957,0.189,0.0232,467,0.996,0.0321,0.105,0.0462,0.034,0.0462,0.105,0.0321,533,0.99,0.0161,0.0382,0.0823,0.336,0.0823,0.0382,0.0161,688,0.984,0.0225,0.0992,0.025,0.311,0.025,0.0992,0.0225,1085,0.974,0.0356,0.297,0.126,0.069,0.126,0.297,0.0356,1127,Nor
'Medial Femur of Normal_6.jpg',1.04,0.0256,0.305,0.333,0.0889,0.333,0.305,0.0256,823,1.03,0.0597,0.206,0.0504,0.224,0.0504,0.206,0.0597,883,1.02,0.0675,0.0809,0.0211,0.0555,0.0211,0.0809,0.0675,711,1.01,0.0371,0.189,0.0877,0.0441,0.0877,0.189,0.0371,627,1,0.021,0.179,0.0396,0.0847,0.0396,0.179,0.021,740,0.992,0.0421,0.117,0.0442,0.0759,0.0442,0.117,0.0421,725,0.983,0.0229,0.0804,0.0785,0.0063,0.0785,0.0804,0.0229,836,0.973,0.0598,0.228,0.0246,0.024,0.0246,0.228,0.0598,934,0.959,0.0604,0.48,0.216,0.0239,0.216,0.48,0.0604,960,Nor
'Medial Femur of Normal_60.jpg',1.05,0.0875,0.186,0.0424,0.318,0.0424,0.186,0.0875,806,1.03,0.047,0.0653,0.082,0.168,0.082,0.0653,0.047,854,1.02,0.048,0.0295,0.125,0.0203,0.125,0.0295,0.048,637,1.01,0.0386,0.123,0.0608,0.0223,0.0608,0.123,0.0386,701,1,0.0335,0.347,0.0312,0.151,0.0312,0.347,0.0335,759,0.989,0.018,0.0879,0.0551,0.13,0.0551,0.0879,0.018,818,0.979,0.0593,0.0565,0.107,0.097,0.107,0.0565,0.0593,761,0.97,0.0435,0.0809,0.0276,0.263,0.0276,0.0809,0.0435,888,0.955,0.0657,0.161,0.104,0.0447,0.104,0.161,0.0657,950,Nor
'Medial Femur of Normal_61.jpg',1.06,0.0697,0.314,0.124,0.101,0.124,0.314,0.0697,821,1.04,0.00843,0.204,0.0367,0.0925,0.0367,0.204,0.00843,918,1.03,0.0727,0.045,0.129,0.00879,0.129,0.045,0.0727,682,1.02,0.0332,0.141,0.0745,0.00355,0.0745,0.141,0.0332,628,1,0.0187,0.29,0.0451,0.0195,0.0451,0.29,0.0187,646,0.988,0.0171,0.0779,0.0209,0.112,0.0209,0.0779,0.0171,717,0.974,0.019,0.0321,0.0196,0.0376,0.0196,0.0321,0.019,800,0.961,0.0347,0.196,0.0819,0.109,0.0819,0.196,0.0347,924,0.939,0.0215,0.434,0.102,0.00694,0.102,0.434,0.0215,975,Nor
'Medial Femur of Normal_62.jpg',1.07,0.0633,0.595,0.197,0.597,0.197,0.595,0.0633,721,1.05,0.0097,0.498,0.0301,0.352,0.0301,0.498,0.0097,935,1.04,0.0231,0.207,0.0743,0.08,0.0743,0.207,0.0231,608,1.02,0.0346,0.274,0.0521,0.312,0.0521,0.274,0.0346,666,1,0.0167,0.636,0.102,0.418,0.102,0.636,0.0167,952,0.983,0.032,0.315,0.0515,0.221,0.0515,0.315,0.032,847,0.967,0.0199,0.274,0.159,0.0519,0.159,0.274,0.0199,724,0.956,0.0237,0.488,0.0398,0.311,0.0398,0.488,0.0237,902,0.935,0.0877,0.783,0.235,0.0951,0.235,0.783,0.0877,907,Nor
'Medial Femur of Normal_63.jpg',1.07,0.0806,0.477,0.084,0.0679,0.084,0.477,0.0806,891,1.05,0.0407,0.365,0.0427,0.318,0.0427,0.365,0.0407,945,1.04,0.0314,0.119,0.0515,0.111,0.0515,0.119,0.0314,611,1.02,0.0214,0.0757,0.201,0.0551,0.201,0.0757,0.0214,561,1,0.018,0.287,0.0887,0.0715,0.0887,0.287,0.018,660,0.985,0.0186,0.109,0.107,0.12,0.107,0.109,0.0186,677,0.967,0.0794,0.155,0.0661,0.00809,0.0661,0.155,0.0794,726,0.953,0.0574,0.322,0.043,0.132,0.043,0.322,0.0574,996,0.927,0.0697,0.547,0.13,0.0422,0.13,0.547,0.0697,1031,Nor
'Medial Femur of Normal_7.jpg',1.07,0.048,0.697,0.0417,0.538,0.0417,0.697,0.048,855,1.05,0.0708,0.498,0.0734,0.186,0.0734,0.498,0.0708,988,1.04,0.046,0.137,0.103,0.231,0.103,0.137,0.046,543,1.02,0.016,0.233,0.0634,0.175,0.0634,0.233,0.016,574,1,0.0179,0.474,0.0373,0.229,0.0373,0.474,0.0179,741,0.98,0.0173,0.285,0.031,0.238,0.031,0.285,0.0173,639,0.964,0.0516,0.169,0.0385,0.041,0.0385,0.169,0.0516,686,0.952,0.0171,0.511,0.024,0.171,0.024,0.511,0.0171,1025,0.928,0.0715,0.686,0.143,0.338,0.143,0.686,0.0715,953,Nor
'Medial Femur of Normal_8.jpg',1.05,0.0831,0.634,0.0852,0.303,0.0852,0.634,0.0831,889,1.03,0.0752,0.387,0.0591,0.526,0.0591,0.387,0.0752,914,1.02,0.0489,0.173,0.0526,0.00778,0.0526,0.173,0.0489,634,1.01,0.0508,0.228,0.0733,0.0877,0.0733,0.228,0.0508,599,1,0.0208,0.309,0.0814,0.248,0.0814,0.309,0.0208,641,0.991,0.00378,0.163,0.0263,0.135,0.0263,0.163,0.00378,714,0.977,0.0253,0.126,0.0376,0.132,0.0376,0.126,0.0253,802,0.969,0.0509,0.425,0.148,0.38,0.148,0.425,0.0509,968,0.952,0.0241,0.786,0.173,0.404,0.173,0.786,0.0241,971,Nor
'Medial Femur of Normal_9.jpg',1.04,0.0622,0.34,0.101,0.0187,0.101,0.34,0.0622,885,1.03,0.0779,0.173,0.0127,0.0846,0.0127,0.173,0.0779,911,1.02,0.0377,0.111,0.108,0.111,0.108,0.111,0.0377,640,1.01,0.0365,0.106,0.108,0.113,0.108,0.106,0.0365,523,1,0.0381,0.368,0.017,0.00151,0.017,0.368,0.0381,603,0.992,0.0575,0.109,0.0301,0.0221,0.0301,0.109,0.0575,599,0.984,0.0377,0.0652,0.0831,0.29,0.0831,0.0652,0.0377,773,0.975,0.0797,0.215,0.0317,0.175,0.0317,0.215,0.0797,951,0.96,0.117,0.265,0.0617,0.0175,0.0617,0.265,0.117,1097,Nor
'Medial Femur of OA_1.jpg',1.08,0.129,0.659,0.164,0.482,0.164,0.659,0.129,828,1.06,0.041,0.353,0.0788,0.311,0.0788,0.353,0.041,941,1.04,0.0483,0.0976,0.0292,0.0367,0.0292,0.0976,0.0483,654,1.02,0.0407,0.139,0.137,0.0417,0.137,0.139,0.0407,647,1,0.00991,0.448,0.0735,0.00396,0.0735,0.448,0.00991,796,0.982,0.0362,0.171,0.122,0.149,0.122,0.171,0.0362,710,0.961,0.0743,0.132,0.0379,0.267,0.0379,0.132,0.0743,786,0.947,0.0533,0.441,0.0465,0.0413,0.0465,0.441,0.0533,908,0.918,0.213,0.654,0.166,0.257,0.166,0.654,0.213,919,OA
'Medial Femur of OA_10.jpg',1.04,0.0155,0.552,0.151,0.619,0.151,0.552,0.0155,681,1.03,0.0263,0.408,0.0803,0.408,0.0803,0.408,0.0263,882,1.02,0.0274,0.117,0.09,0.261,0.09,0.117,0.0274,659,1.01,0.0301,0.262,0.0745,0.22,0.0745,0.262,0.0301,717,1,0.029,0.533,0.0494,0.313,0.0494,0.533,0.029,973,0.989,0.00378,0.266,0.0553,0.221,0.0553,0.266,0.00378,894,0.98,0.0321,0.187,0.135,0.128,0.135,0.187,0.0321,756,0.972,0.0401,0.329,0.0998,0.23,0.0998,0.329,0.0401,917,0.959,0.0667,0.48,0.0415,0.49,0.0415,0.48,0.0667,895,OA
'Medial Femur of OA_11.jpg',1.11,0.0614,0.649,0.0758,0.428,0.0758,0.649,0.0614,882,1.07,0.0603,0.49,0.0186,0.204,0.0186,0.49,0.0603,940,1.06,0.0414,0.112,0.122,0.0806,0.122,0.112,0.0414,609,1.03,0.0278,0.262,0.044,0.0823,0.044,0.262,0.0278,621,0.999,0.0158,0.429,0.0848,0.0801,0.0848,0.429,0.0158,725,0.969,0.0151,0.298,0.0244,0.0425,0.0244,0.298,0.0151,663,0.945,0.0494,0.176,0.032,0.127,0.032,0.176,0.0494,726,0.925,0.0992,0.385,0.0891,0.0738,0.0891,0.385,0.0992,911,0.889,0.0837,0.602,0.0224,0.389,0.0224,0.602,0.0837,970,OA
'Medial Femur of OA_12.jpg',1.08,0.0554,0.474,0.0824,0.602,0.0824,0.474,0.0554,703,1.06,0.0946,0.308,0.183,0.0728,0.183,0.308,0.0946,909,1.04,0.00375,0.13,0.0712,0.276,0.0712,0.13,0.00375,666,1.02,0.0379,0.182,0.123,0.441,0.123,0.182,0.0379,747,1,0.00945,0.445,0.0339,0.347,0.0339,0.445,0.00945,1029,0.977,0.0302,0.278,0.0643,0.402,0.0643,0.278,0.0302,830,0.959,0.0397,0.134,0.0617,0.126,0.0617,0.134,0.0397,755,0.946,0.0799,0.303,0.0934,0.298,0.0934,0.303,0.0799,929,0.924,0.0582,0.614,0.0716,0.48,0.0716,0.614,0.0582,855,OA
'Medial Femur of OA_13.jpg',1.05,0.105,0.619,0.0643,0.35,0.0643,0.619,0.105,691,1.04,0.0768,0.394,0.0402,0.208,0.0402,0.394,0.0768,856,1.03,0.0507,0.153,0.0893,0.0467,0.0893,0.153,0.0507,709,1.01,0.0297,0.187,0.0787,0.291,0.0787,0.187,0.0297,733,1,0.0252,0.488,0.0438,0.00319,0.0438,0.488,0.0252,972,0.986,0.0506,0.259,0.0272,0.185,0.0272,0.259,0.0506,870,0.977,0.0617,0.173,0.0379,0.0403,0.0379,0.173,0.0617,842,0.967,0.0273,0.377,0.0494,0.115,0.0494,0.377,0.0273,911,0.95,0.0398,0.541,0.141,0.451,0.141,0.541,0.0398,860,OA
'Medial Femur of OA_14.jpg',1.1,0.0527,0.544,0.0601,0.162,0.0601,0.544,0.0527,786,1.07,0.0637,0.364,0.0503,0.296,0.0503,0.364,0.0637,892,1.05,0.0249,0.103,0.0642,0.0836,0.0642,0.103,0.0249,720,1.03,0.0111,0.124,0.127,0.163,0.127,0.124,0.0111,722,1,0.0179,0.348,0.0473,0.23,0.0473,0.348,0.0179,830,0.971,0.023,0.221,0.0573,0.217,0.0573,0.221,0.023,841,0.951,0.029,0.159,0.0313,0.154,0.0313,0.159,0.029,765,0.933,0.065,0.374,0.0734,0.211,0.0734,0.374,0.065,920,0.9,0.0417,0.574,0.171,0.245,0.171,0.574,0.0417,855,OA
'Medial Femur of OA_15.jpg',1.08,0.0383,0.652,0.0201,0.169,0.0201,0.652,0.0383,840,1.05,0.0434,0.498,0.0482,0.257,0.0482,0.498,0.0434,979,1.04,0.0408,0.175,0.0825,0.0817,0.0825,0.175,0.0408,551,1.02,0.0305,0.294,0.0949,0.00557,0.0949,0.294,0.0305,625,1,0.00616,0.476,0.0874,0.00367,0.0874,0.476,0.00616,831,0.979,0.029,0.295,0.0619,0.119,0.0619,0.295,0.029,691,0.962,0.0231,0.243,0.044,0.0976,0.044,0.243,0.0231,686,0.948,0.00737,0.455,0.0487,0.109,0.0487,0.455,0.00737,976,0.92,0.0221,0.737,0.129,0.143,0.129,0.737,0.0221,932,OA
'Medial Femur of OA_16.jpg',1.07,0.0495,0.581,0.0773,0.025,0.0773,0.581,0.0495,890,1.05,0.0347,0.366,0.0687,0.0348,0.0687,0.366,0.0347,855,1.03,0.0167,0.13,0.0912,0.0806,0.0912,0.13,0.0167,589,1.02,0.0347,0.196,0.103,0.168,0.103,0.196,0.0347,657,1,0.0205,0.386,0.0318,0.101,0.0318,0.386,0.0205,808,0.984,0.00764,0.167,0.082,0.0427,0.082,0.167,0.00764,727,0.968,0.0184,0.189,0.0964,0.191,0.0964,0.189,0.0184,731,0.955,0.0174,0.407,0.101,0.00974,0.101,0.407,0.0174,962,0.929,0.0661,0.596,0.105,0.223,0.105,0.596,0.0661,920,OA
'Medial Femur of OA_17.jpg',1.12,0.0842,0.414,0.127,0.652,0.127,0.414,0.0842,564,1.09,0.0204,0.31,0.0115,0.331,0.0115,0.31,0.0204,669,1.07,0.0193,0.129,0.108,0.0387,0.108,0.129,0.0193,761,1.04,0.0172,0.287,0.0978,0.00866,0.0978,0.287,0.0172,1009,1,0.00387,0.499,0.0968,0.574,0.0968,0.499,0.00387,1390,0.965,0.0029,0.343,0.0516,0.517,0.0516,0.343,0.0029,1192,0.935,0.018,0.151,0.0506,0.0862,0.0506,0.151,0.018,874,0.913,0.0546,0.242,0.0339,0.0533,0.0339,0.242,0.0546,725,0.879,0.0436,0.364,0.192,0.42,0.192,0.364,0.0436,679,OA
'Medial Femur of OA_18.jpg',1.09,0.0316,0.466,0.0889,0.352,0.0889,0.466,0.0316,833,1.06,0.031,0.32,0.0168,0.139,0.0168,0.32,0.031,973,1.04,0.0241,0.116,0.0317,0.0612,0.0317,0.116,0.0241,641,1.02,0.0235,0.241,0.128,0.0693,0.128,0.241,0.0235,632,1,0.0306,0.435,0.0271,0.278,0.0271,0.435,0.0306,689,0.978,0.0176,0.261,0.137,0.166,0.137,0.261,0.0176,681,0.957,0.0356,0.155,0.101,0.0247,0.101,0.155,0.0356,722,0.944,0.0409,0.333,0.0277,0.0664,0.0277,0.333,0.0409,943,0.913,0.0565,0.449,0.157,0.0715,0.157,0.449,0.0565,979,OA
'Medial Femur of OA_19.jpg',1.07,0.0539,0.665,0.14,0.192,0.14,0.665,0.0539,652,1.04,0.0923,0.543,0.0824,0.0126,0.0824,0.543,0.0923,865,1.04,0.0226,0.156,0.167,0.254,0.167,0.156,0.0226,622,1.03,0.0213,0.334,0.0189,0.0198,0.0189,0.334,0.0213,854,1,0.00547,0.676,0.0226,0.267,0.0226,0.676,0.00547,1225,0.98,0.0109,0.457,0.0545,0.314,0.0545,0.457,0.0109,1019,0.964,0.0769,0.259,0.054,0.372,0.054,0.259,0.0769,710,0.953,0.0681,0.49,0.0487,0.184,0.0487,0.49,0.0681,828,0.934,0.0417,0.773,0.0877,0.126,0.0877,0.773,0.0417,767,OA
'Medial Femur of OA_2.jpg',1.06,0.062,0.483,0.128,0.0692,0.128,0.483,0.062,721,1.04,0.00199,0.295,0.0413,0.212,0.0413,0.295,0.00199,753,1.03,0.0266,0.104,0.0937,0.198,0.0937,0.104,0.0266,742,1.02,0.0292,0.162,0.132,0.177,0.132,0.162,0.0292,778,1,0.0228,0.422,0.0895,0.0152,0.0895,0.422,0.0228,927,0.986,0.0128,0.193,0.0038,0.159,0.0038,0.193,0.0128,969,0.972,0.0233,0.114,0.0217,0.0851,0.0217,0.114,0.0233,840,0.96,0.00604,0.362,0.0413,0.259,0.0413,0.362,0.00604,850,0.94,0.0634,0.559,0.064,0.13,0.064,0.559,0.0634,826,OA
'Medial Femur of OA_20.jpg',1.06,0.0479,0.591,0.108,0.641,0.108,0.591,0.0479,715,1.04,0.0192,0.353,0.0903,0.356,0.0903,0.353,0.0192,859,1.03,0.00444,0.144,0.0293,0.0195,0.0293,0.144,0.00444,751,1.02,0.0338,0.183,0.0281,0.0766,0.0281,0.183,0.0338,751,1,0.0114,0.4,0.105,0.219,0.105,0.4,0.0114,898,0.986,0.0378,0.183,0.119,0.233,0.119,0.183,0.0378,796,0.972,0.023,0.106,0.0652,0.219,0.0652,0.106,0.023,828,0.961,0.0614,0.336,0.0404,0.281,0.0404,0.336,0.0614,863,0.942,0.0494,0.528,0.17,0.385,0.17,0.528,0.0494,902,OA
'Medial Femur of OA_21.jpg',1.08,0.0467,0.713,0.161,0.665,0.161,0.713,0.0467,562,1.06,0.0178,0.402,0.0828,0.389,0.0828,0.402,0.0178,950,1.05,0.0803,0.193,0.0513,0.353,0.0513,0.193,0.0803,566,1.03,0.0379,0.235,0.0501,0.274,0.0501,0.235,0.0379,851,1,0.0255,0.509,0.0629,0.393,0.0629,0.509,0.0255,853,0.973,0.00978,0.416,0.0649,0.413,0.0649,0.416,0.00978,921,0.951,0.0606,0.215,0.138,0.404,0.138,0.215,0.0606,552,0.938,0.0249,0.398,0.0144,0.447,0.0144,0.398,0.0249,898,0.91,0.0957,0.641,0.0607,0.673,0.0607,0.641,0.0957,688,OA
'Medial Femur of OA_22.jpg',1.07,0.0135,0.37,0.0842,0.295,0.0842,0.37,0.0135,891,1.05,0.0248,0.273,0.0195,0.133,0.0195,0.273,0.0248,948,1.03,0.0282,0.0644,0.0876,0.058,0.0876,0.0644,0.0282,584,1.02,0.0058,0.187,0.0394,0.0719,0.0394,0.187,0.0058,578,1,0.0423,0.303,0.168,0.00231,0.168,0.303,0.0423,620,0.984,0.0262,0.208,0.128,0.109,0.128,0.208,0.0262,651,0.968,0.0283,0.116,0.0778,0.14,0.0778,0.116,0.0283,692,0.955,0.0485,0.237,0.00556,0.0225,0.00556,0.237,0.0485,928,0.928,0.0136,0.389,0.0815,0.0852,0.0815,0.389,0.0136,1017,OA
