File,RLBP_1,RLBP_2,RLBP_3,RLBP_4,RLBP_5,RLBP_6,RLBP_7,RLBP_8,RLBP_9,RLBP_10,RLBP_11,RLBP_12,RLBP_13,RLBP_14,RLBP_15,RLBP_16,RLBP_17,RLBP_18,RLBP_19,RLBP_20,RLBP_21,RLBP_22,RLBP_23,RLBP_24,RLBP_25,RLBP_26,RLBP_27,RLBP_28,RLBP_29,RLBP_30,RLBP_31,RLBP_32,RLBP_33,RLBP_34,RLBP_35,RLBP_36,RLBP_37,RLBP_38,RLBP_39,RLBP_40,RLBP_41,RLBP_42,RLBP_43,RLBP_44,RLBP_45,RLBP_46,RLBP_47,RLBP_48,RLBP_49,RLBP_50,RLBP_51,RLBP_52,RLBP_53,RLBP_54,RLBP_55,RLBP_56,RLBP_57,RLBP_58,RLBP_59,RLBP_60,RLBP_61,RLBP_62,RLBP_63,RLBP_64,RLBP_65,RLBP_66,RLBP_67,RLBP_68,RLBP_69,RLBP_70,RLBP_71,RLBP_72,RLBP_73,RLBP_74,RLBP_75,RLBP_76,RLBP_77,RLBP_78,RLBP_79,RLBP_80,RLBP_81,RLBP_82,RLBP_83,RLBP_84,RLBP_85,RLBP_86,RLBP_87,RLBP_88,RLBP_89,RLBP_90,RLBP_91,RLBP_92,RLBP_93,RLBP_94,RLBP_95,RLBP_96,RLBP_97,RLBP_98,RLBP_99,RLBP_100,RLBP_101,RLBP_102,RLBP_103,RLBP_104,RLBP_105,RLBP_106,RLBP_107,RLBP_108,RLBP_109,RLBP_110,RLBP_111,RLBP_112,RLBP_113,RLBP_114,RLBP_115,RLBP_116,RLBP_117,RLBP_118,RLBP_119,RLBP_120,RLBP_121,RLBP_122,RLBP_123,RLBP_124,RLBP_125,RLBP_126,RLBP_127,RLBP_128,RLBP_129,RLBP_130,RLBP_131,RLBP_132,RLBP_133,RLBP_134,RLBP_135,RLBP_136,RLBP_137,RLBP_138,RLBP_139,RLBP_140,RLBP_141,RLBP_142,RLBP_143,RLBP_144,RLBP_145,RLBP_146,RLBP_147,RLBP_148,RLBP_149,RLBP_150,RLBP_151,RLBP_152,RLBP_153,RLBP_154,RLBP_155,RLBP_156,RLBP_157,RLBP_158,RLBP_159,RLBP_160,RLBP_161,RLBP_162,RLBP_163,RLBP_164,RLBP_165,RLBP_166,RLBP_167,RLBP_168,RLBP_169,RLBP_170,RLBP_171,RLBP_172,RLBP_173,RLBP_174,RLBP_175,RLBP_176,RLBP_177,RLBP_178,RLBP_179,RLBP_180,RLBP_181,RLBP_182,RLBP_183,RLBP_184,RLBP_185,RLBP_186,RLBP_187,RLBP_188,RLBP_189,RLBP_190,RLBP_191,RLBP_192,RLBP_193,RLBP_194,RLBP_195,RLBP_196,RLBP_197,RLBP_198,RLBP_199,RLBP_200,RLBP_201,RLBP_202,RLBP_203,RLBP_204,RLBP_205,RLBP_206,RLBP_207,RLBP_208,RLBP_209,RLBP_210,RLBP_211,RLBP_212,RLBP_213,RLBP_214,RLBP_215,RLBP_216,RLBP_217,RLBP_218,RLBP_219,RLBP_220,RLBP_221,RLBP_222,RLBP_223,RLBP_224,RLBP_225,RLBP_226,RLBP_227,RLBP_228,RLBP_229,RLBP_230,RLBP_231,RLBP_232,RLBP_233,RLBP_234,RLBP_235,RLBP_236,RLBP_237,RLBP_238,RLBP_239,RLBP_240,RLBP_241,RLBP_242,RLBP_243,RLBP_244,RLBP_245,RLBP_246,RLBP_247,RLBP_248,RLBP_249,RLBP_250,RLBP_251,RLBP_252,RLBP_253,RLBP_254,RLBP_255,RLBP_256,class
Lateral Femur of G3_23.jpg,614,16,279,13,149,1,140,21,143,6,23,5,125,2,242,25,175,6,18,3,22,0,19,4,125,1,24,7,223,4,241,32,294,6,159,9,10,0,60,12,25,1,9,1,22,0,30,6,175,5,67,5,14,1,41,11,249,8,31,8,243,5,353,61,18,1,6,1,7,0,5,0,4,1,1,1,5,0,3,2,1,1,0,0,0,0,1,1,5,0,1,0,5,0,3,0,9,0,8,1,7,1,14,2,2,0,0,1,3,1,13,0,25,3,10,2,5,0,7,3,20,0,6,0,22,2,50,15,7,32,3,22,3,3,1,24,4,11,0,0,0,7,1,12,2,6,0,3,1,0,2,2,0,7,0,3,1,5,1,22,2,3,0,3,0,1,0,2,1,1,0,0,0,2,0,2,2,5,0,3,0,0,0,2,1,3,0,2,1,6,1,15,18,193,4,241,10,18,2,231,12,35,1,12,9,45,6,218,3,16,0,20,0,3,1,11,4,47,1,25,7,62,3,288,27,231,2,244,0,21,5,197,3,32,0,6,5,29,1,154,23,189,2,167,1,12,3,126,18,214,3,142,20,282,14,905,Grade 3
Lateral Femur of G3_24.jpg,303,8,103,6,108,1,154,20,78,0,11,2,127,1,326,20,147,2,6,1,39,0,7,1,124,2,19,2,510,2,595,19,86,1,46,6,11,0,46,6,19,0,0,1,11,1,32,2,144,2,36,3,11,0,25,5,302,5,26,3,566,2,543,40,6,0,4,0,3,0,3,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,3,1,5,0,7,1,2,1,9,3,1,0,0,0,3,0,14,0,22,0,4,2,3,0,2,0,15,0,6,0,22,0,28,5,5,18,0,21,0,2,0,13,0,7,0,0,0,0,0,9,2,2,0,0,0,1,0,0,0,5,0,0,0,2,0,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4,0,2,1,0,0,5,21,366,1,559,1,10,2,277,1,39,0,12,2,23,2,200,2,13,0,12,1,1,0,2,1,38,1,14,3,24,1,105,24,530,0,533,1,10,0,214,1,14,0,7,3,17,0,113,16,311,1,224,1,7,2,72,15,217,0,110,8,112,2,480,Grade 3
Lateral Femur of G3_25.jpg,450,15,161,11,126,1,168,30,120,0,32,6,141,0,278,32,184,2,13,4,26,0,13,2,147,2,14,6,356,4,353,24,133,1,78,6,10,0,42,12,20,0,5,0,14,0,45,4,149,6,46,12,20,1,34,11,293,8,45,5,404,3,447,60,7,0,4,1,4,0,5,2,4,0,2,0,5,0,3,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,14,0,6,2,6,0,8,3,3,0,1,0,0,0,8,1,25,0,6,1,1,0,5,0,22,0,3,2,22,0,56,5,4,31,0,30,1,4,2,14,1,11,0,0,0,4,0,18,0,2,0,4,0,2,0,2,0,9,0,1,1,2,0,17,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,2,6,1,2,1,3,0,11,30,295,3,330,3,23,3,308,9,43,0,17,10,46,5,215,1,7,0,19,1,1,1,9,8,46,0,16,8,38,2,143,27,340,0,377,5,12,2,203,2,19,0,9,2,27,3,146,19,274,2,196,3,5,1,116,25,186,0,158,24,172,12,713,Grade 3
Lateral Femur of G3_26.jpg,324,6,101,9,139,0,158,20,78,1,13,0,164,0,335,26,147,3,9,1,20,0,13,1,154,2,16,2,484,1,515,24,98,2,50,5,7,0,33,2,18,0,0,0,12,0,30,5,171,3,43,8,11,0,42,4,319,5,29,4,522,0,526,42,6,0,0,0,3,0,1,0,0,0,1,0,3,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,7,0,8,0,1,0,10,0,2,0,1,0,0,0,10,0,16,0,3,2,2,0,9,0,20,0,4,0,16,0,37,4,4,16,0,31,0,0,0,8,0,9,0,1,1,2,0,8,0,2,0,2,0,0,0,0,0,5,0,2,0,5,1,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,4,0,0,0,1,0,7,22,368,0,528,3,8,1,277,6,44,0,22,5,29,1,204,2,12,0,6,1,0,0,7,2,27,0,17,3,40,1,117,20,486,0,509,2,9,2,214,1,13,0,11,5,19,1,150,9,307,0,195,3,5,0,80,17,198,1,128,6,103,0,496,Grade 3
Lateral Femur of G3_27.jpg,368,6,157,5,160,1,154,18,90,2,20,1,113,0,293,14,140,2,5,4,27,0,17,0,145,4,20,2,404,3,504,32,155,1,90,4,5,0,36,9,23,0,3,0,19,0,38,5,142,2,56,10,24,0,35,11,303,3,35,8,427,3,535,52,9,0,1,0,7,0,4,2,0,0,0,0,1,0,5,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,13,2,3,1,4,0,7,2,6,0,0,0,0,0,5,1,18,1,11,1,5,0,5,2,14,0,3,1,35,0,37,4,4,18,0,18,0,0,0,15,0,4,0,1,0,3,0,19,0,2,0,4,1,0,0,0,3,5,0,1,0,5,0,9,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,2,0,0,0,2,0,16,27,292,2,389,2,13,2,287,4,40,1,16,7,36,1,258,1,10,0,11,0,0,0,8,4,38,0,17,3,28,3,133,15,403,1,447,3,11,4,226,2,14,0,7,3,14,0,134,16,278,1,213,0,10,2,95,16,228,0,134,11,145,3,625,Grade 3
Lateral Femur of G3_28.jpg,390,9,120,10,141,0,186,30,125,0,19,3,177,4,345,28,144,2,15,5,36,0,17,8,135,0,9,5,393,2,406,30,126,3,56,3,12,0,43,11,24,0,4,0,15,0,42,5,177,5,35,9,16,0,35,9,310,5,24,9,430,2,506,64,8,0,2,0,5,0,6,1,1,0,0,0,3,0,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,12,1,6,1,4,0,8,0,2,0,1,0,2,0,7,0,32,1,8,1,5,0,6,1,20,0,1,1,29,0,49,10,3,25,0,24,1,4,1,22,0,8,0,2,1,3,1,18,1,3,0,1,0,0,0,2,3,11,0,3,0,3,0,22,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,5,1,2,0,0,0,1,0,11,32,312,2,365,2,10,1,273,4,37,0,9,9,32,2,230,4,18,2,10,1,0,2,12,5,32,1,15,5,30,3,134,39,359,0,420,7,16,3,217,3,12,0,14,2,10,0,149,21,266,1,234,3,11,0,121,14,214,0,141,14,128,8,666,Grade 3
Lateral Femur of G3_29.jpg,386,10,156,9,161,0,153,22,101,0,22,2,123,1,289,25,183,3,10,4,42,0,26,2,107,3,15,3,336,0,438,37,173,2,71,5,17,0,51,6,22,0,3,0,31,0,54,5,148,7,46,11,15,0,39,6,267,6,34,10,480,1,533,36,11,0,4,0,2,0,4,0,4,0,0,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,6,1,6,1,3,0,7,2,3,0,0,0,0,0,5,0,30,0,7,2,5,0,8,1,20,2,3,1,24,1,61,5,3,23,0,27,0,2,2,11,0,3,0,3,1,1,0,13,1,4,0,2,0,1,0,0,1,11,0,3,1,3,0,13,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,7,0,1,0,0,0,1,0,7,0,0,2,4,0,7,23,282,3,419,3,14,1,244,3,37,0,20,8,34,3,255,1,11,0,21,0,0,1,8,1,63,1,22,7,43,2,144,21,326,1,429,3,13,2,195,0,16,0,7,4,17,2,166,17,273,1,201,1,4,0,95,13,223,0,143,9,146,6,641,Grade 3
Lateral Femur of G3_3.jpg,309,4,126,6,136,2,121,21,83,1,18,0,107,0,313,25,171,0,5,1,37,0,23,5,133,2,11,1,395,3,510,34,144,1,77,7,3,0,37,4,20,0,6,2,8,1,56,6,131,2,41,4,21,0,35,5,273,3,36,6,506,2,614,55,12,0,2,2,8,0,1,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,7,0,6,2,3,0,8,0,2,0,1,0,2,0,10,0,23,0,8,1,8,0,16,3,18,0,6,1,27,0,54,8,1,24,1,19,0,3,0,13,0,7,0,0,0,1,0,13,0,5,0,0,0,0,0,0,1,6,0,4,0,2,0,10,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,3,1,2,0,1,0,3,0,2,17,243,4,419,3,10,0,261,10,41,0,20,2,25,0,216,0,15,0,9,0,2,0,3,5,19,0,16,1,38,3,129,30,396,0,482,1,12,2,235,1,26,0,6,3,13,0,163,20,292,1,230,0,3,2,98,17,209,2,158,17,145,4,623,Grade 3
Lateral Femur of G3_30.jpg,249,8,104,7,155,1,164,14,59,2,14,3,128,1,309,16,152,6,5,3,22,0,10,0,142,1,6,0,468,0,570,29,100,1,61,5,5,0,44,7,17,0,1,0,11,0,39,3,159,5,46,4,17,1,23,6,324,2,40,4,638,0,642,48,3,0,1,1,2,0,6,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,2,0,3,0,7,4,3,0,0,0,4,0,10,1,21,1,4,1,4,0,6,4,14,0,5,0,15,0,40,5,2,9,0,19,0,1,1,12,0,4,0,0,1,0,0,8,0,1,0,0,0,1,0,0,0,4,0,0,0,7,0,6,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,2,0,2,0,3,14,250,2,519,3,10,1,276,1,27,0,17,6,27,1,209,2,8,0,11,0,0,0,3,2,26,0,10,4,27,2,107,19,527,2,600,2,13,1,213,2,14,0,6,2,9,0,133,14,260,0,222,1,1,0,66,19,200,1,139,5,108,4,481,Grade 3
Lateral Femur of G3_31.jpg,281,4,135,11,132,2,144,19,66,3,14,0,111,1,283,17,164,1,7,2,29,0,10,0,130,1,11,1,425,0,582,21,121,1,70,4,6,0,42,7,17,0,5,0,12,0,41,2,140,6,34,7,20,0,37,6,316,1,38,5,545,2,607,43,2,1,3,0,5,0,0,1,1,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10,1,3,1,5,0,6,2,1,0,0,0,3,0,2,1,22,0,4,0,3,0,10,2,20,0,1,1,19,0,34,4,1,17,0,18,0,2,0,6,3,6,0,0,1,1,0,17,0,3,0,1,1,0,0,0,0,0,0,1,1,2,0,12,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,4,0,2,1,0,0,0,0,1,0,0,0,2,0,3,25,331,2,473,3,13,3,300,5,46,0,11,5,25,1,205,1,10,0,7,0,0,0,5,3,21,0,13,1,23,2,83,29,500,1,578,0,10,2,232,2,8,0,7,2,11,0,140,9,294,0,248,0,5,0,87,13,203,0,143,11,97,5,513,Grade 3
Lateral Femur of G3_32.jpg,326,7,211,10,159,4,156,25,94,1,25,4,106,4,280,25,159,8,9,3,32,0,21,14,91,1,9,0,357,1,384,30,173,0,112,9,10,0,43,9,21,0,7,0,9,1,61,9,135,5,38,1,24,0,33,9,339,6,51,15,398,3,634,56,12,1,0,1,8,0,9,5,0,0,1,0,3,0,5,1,5,0,0,0,0,0,0,2,2,0,0,0,3,0,2,1,8,2,5,0,6,0,5,3,4,0,1,0,3,0,14,2,22,3,10,4,7,1,11,3,18,0,6,2,33,2,68,12,4,21,1,22,0,0,1,17,1,4,0,4,1,3,0,13,2,2,0,1,0,1,0,3,0,6,0,3,0,11,1,19,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,1,1,4,0,3,1,5,1,16,23,181,1,316,3,9,1,211,6,37,0,17,3,33,3,225,1,13,0,10,0,0,0,5,2,20,0,18,3,41,2,181,23,311,5,407,3,9,4,222,4,17,1,10,2,15,6,150,7,223,0,206,1,9,1,108,17,236,0,153,16,205,16,780,Grade 3
Lateral Femur of G3_33.jpg,388,12,142,18,153,1,150,37,100,2,15,4,146,0,297,24,176,8,5,7,29,1,17,3,114,1,19,4,404,1,434,29,134,3,69,9,13,0,58,5,10,0,2,0,18,0,40,2,180,5,51,2,21,0,38,11,317,4,35,7,440,0,602,53,6,0,1,0,4,0,1,0,1,0,0,1,1,0,3,1,2,0,0,1,0,0,1,1,3,0,0,0,5,0,2,0,11,0,6,3,4,0,5,0,2,0,1,1,1,0,9,2,25,2,9,0,3,1,11,1,15,0,1,1,28,0,40,3,8,16,1,15,1,2,0,14,0,11,0,2,0,4,0,19,0,3,0,4,0,0,0,2,1,6,0,0,0,4,1,13,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,3,1,2,0,0,0,0,0,3,0,1,0,0,1,8,16,242,2,372,3,9,1,268,9,50,0,22,8,34,3,211,0,16,0,16,0,1,1,4,3,46,0,21,3,30,0,124,20,352,2,443,3,14,4,221,3,15,0,14,0,15,2,148,14,261,0,237,3,7,1,96,19,210,0,132,13,135,10,650,Grade 3
Lateral Femur of G3_34.jpg,353,11,151,8,126,0,150,21,84,0,24,2,116,0,252,18,142,4,9,3,36,0,23,4,142,3,16,3,393,1,429,27,150,3,99,6,8,0,41,7,18,0,4,1,15,0,47,5,159,6,52,8,22,0,30,5,289,4,40,8,445,3,568,49,8,0,1,0,5,0,2,2,2,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,8,0,3,0,4,0,5,0,0,0,0,0,2,0,12,1,24,0,2,2,1,0,9,0,24,0,5,1,30,2,57,4,2,15,1,26,1,3,0,12,0,5,0,1,1,0,0,14,0,2,0,4,0,0,0,0,0,7,0,3,3,4,1,16,0,3,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,1,1,0,3,0,1,1,3,20,257,0,458,3,14,3,285,11,33,0,16,4,25,3,246,3,17,0,18,2,0,0,4,6,29,1,13,2,36,1,157,22,402,1,465,3,7,0,230,5,16,0,9,4,17,0,144,15,287,0,230,2,8,1,80,17,212,1,137,13,149,9,632,Grade 3
Lateral Femur of G3_35.jpg,367,16,157,12,166,2,158,22,92,1,17,2,124,2,278,31,135,6,7,5,40,0,18,2,111,2,17,3,343,5,402,35,182,4,97,5,11,0,50,5,24,1,5,1,14,1,44,8,154,4,58,10,17,0,35,7,294,3,53,11,394,3,559,67,15,0,2,2,11,0,2,0,1,0,1,1,2,0,3,0,4,0,1,0,0,0,1,0,1,0,1,0,3,0,1,1,8,0,7,1,0,0,9,2,0,0,1,0,4,0,10,2,13,2,5,1,4,0,9,1,14,0,1,0,25,0,59,8,4,15,1,20,3,0,1,17,0,4,0,1,0,3,1,14,1,3,0,5,0,0,0,1,1,4,0,1,1,3,1,18,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,1,1,7,1,4,0,2,2,8,22,237,3,360,5,11,3,256,7,41,0,19,6,34,5,217,3,18,0,14,0,1,0,7,5,38,0,13,8,42,1,179,28,360,1,433,4,13,5,223,6,25,1,8,4,16,0,147,13,229,1,207,2,9,0,105,21,238,1,150,12,161,10,713,Grade 3
Lateral Femur of G3_36.jpg,389,9,124,12,157,0,174,23,122,0,25,2,124,0,302,20,150,6,13,0,23,1,20,3,130,1,12,2,371,2,452,28,135,1,66,8,8,0,56,7,17,2,1,2,16,0,27,2,178,1,58,4,27,0,41,9,297,2,32,9,431,1,508,48,10,0,4,1,1,0,1,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,4,1,0,0,4,0,1,0,15,0,2,1,2,0,4,1,1,0,0,1,5,1,10,2,16,1,9,4,3,0,3,0,19,0,1,1,24,0,42,6,2,25,0,29,0,2,2,14,0,6,0,2,0,4,0,14,0,2,0,2,0,0,0,2,2,5,0,2,1,3,0,19,0,5,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,3,0,3,0,0,0,2,0,1,0,0,0,2,1,4,25,273,1,446,3,16,3,288,11,41,0,8,12,42,3,209,1,14,1,21,0,1,0,11,6,36,1,24,5,16,5,119,25,399,0,427,3,11,0,226,2,21,0,11,4,11,3,167,19,266,1,227,2,5,0,111,22,245,0,119,13,145,5,604,Grade 3
Lateral Femur of G3_37.jpg,378,11,150,8,140,0,155,15,97,1,22,1,138,0,307,20,165,4,7,4,28,0,19,5,135,1,16,6,351,0,421,24,152,0,77,9,9,0,43,5,24,1,4,0,12,0,46,5,167,4,49,4,18,0,30,11,314,5,36,7,458,0,539,48,14,0,0,1,3,0,7,0,1,0,0,0,0,0,6,1,2,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,11,1,6,1,3,0,11,1,4,0,0,0,0,0,7,0,19,0,2,1,2,0,7,1,20,0,5,1,22,0,53,8,4,25,0,24,1,1,0,14,1,9,0,0,2,3,0,14,0,2,0,2,0,0,0,1,1,8,0,2,2,5,0,14,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,2,2,2,0,1,0,1,1,1,0,2,0,1,0,1,0,10,23,297,2,376,2,15,2,283,7,53,1,11,8,42,1,229,2,13,1,14,0,2,0,7,5,32,0,23,4,34,4,138,29,391,2,416,3,11,1,223,2,17,0,6,4,14,2,141,15,259,0,233,0,4,3,108,11,223,1,130,13,126,14,669,Grade 3
Lateral Femur of G3_38.jpg,352,9,137,12,152,1,144,22,95,0,24,2,141,1,309,34,166,7,8,2,43,0,23,3,117,2,9,4,414,1,438,28,133,2,62,8,8,0,54,12,25,0,6,1,11,1,41,8,147,3,49,5,27,0,38,14,315,2,43,10,414,0,588,55,12,0,1,1,9,0,3,1,0,0,0,0,4,0,4,2,2,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,16,0,6,1,0,0,8,2,2,0,0,0,0,0,11,3,30,0,8,1,3,0,10,1,23,0,3,1,25,0,67,8,3,16,0,19,0,0,0,16,2,6,0,1,0,4,0,8,0,3,0,1,0,0,0,0,2,7,0,3,3,2,0,10,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,2,0,2,0,6,19,271,3,352,2,18,0,253,6,44,0,14,7,27,5,246,0,11,0,10,1,0,0,6,4,41,0,17,6,32,3,140,19,348,2,463,2,10,3,234,1,17,0,6,0,17,0,154,16,265,0,243,0,8,1,111,15,224,2,133,20,132,8,629,Grade 3
Lateral Femur of G3_39.jpg,427,14,178,19,141,1,140,11,76,0,17,1,139,1,315,30,166,2,13,2,29,0,20,1,122,0,16,3,334,1,410,20,198,2,78,6,13,0,47,8,24,1,2,0,25,1,24,1,165,5,36,13,15,0,31,2,277,1,27,7,548,1,441,33,6,0,1,0,1,0,3,1,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,6,1,3,0,11,1,0,1,0,0,3,1,7,1,19,0,0,1,3,0,4,0,13,0,1,0,18,0,41,5,8,33,0,19,0,3,0,21,1,2,2,2,0,2,0,18,0,3,0,1,0,1,0,1,2,10,0,3,0,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,2,0,1,0,3,0,3,22,328,1,548,4,10,1,250,4,36,0,21,7,35,2,164,2,16,0,17,0,2,0,13,6,38,0,20,4,41,0,180,14,433,2,447,3,10,3,205,1,29,0,12,3,26,1,157,25,242,1,207,5,11,2,100,17,207,0,132,7,141,10,569,Grade 3
Lateral Femur of G3_4.jpg,375,8,144,9,176,1,157,26,91,0,21,5,134,0,332,13,173,3,14,6,41,0,18,3,139,0,15,3,378,1,440,32,142,1,65,8,17,0,48,6,21,1,0,1,19,1,31,7,171,1,39,13,23,0,53,10,295,5,47,7,452,2,547,59,9,0,3,0,1,0,4,1,1,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,2,0,7,0,7,1,3,0,13,1,3,0,1,0,3,0,11,0,23,2,4,0,4,0,6,1,18,1,3,0,28,0,75,6,5,18,0,20,0,1,0,19,1,10,0,3,1,5,0,10,0,3,1,0,0,0,0,3,0,6,0,3,0,2,1,13,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,2,2,5,0,1,0,1,1,0,2,5,0,1,1,1,0,4,16,256,1,348,3,15,2,259,2,42,1,14,6,24,2,204,1,11,0,20,0,3,0,10,6,29,0,23,5,40,2,159,32,341,0,433,2,9,4,222,2,19,0,10,0,14,3,137,13,269,1,224,1,5,0,103,19,226,0,160,6,139,5,635,Grade 3
Lateral Femur of G3_40.jpg,398,8,121,4,143,0,136,21,85,1,15,1,149,0,327,28,149,3,11,6,37,0,30,3,168,2,20,2,399,2,474,30,113,3,66,5,13,0,47,5,18,0,1,0,11,0,38,3,177,3,39,9,17,0,32,7,307,0,33,8,497,0,550,38,7,0,1,0,3,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,1,6,1,2,0,9,1,0,0,0,0,2,0,7,2,14,2,8,2,1,0,6,2,17,0,5,2,30,1,28,0,3,24,0,20,0,2,0,9,1,12,0,1,0,3,0,8,1,4,0,3,0,0,0,0,0,7,0,0,0,4,0,12,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,2,2,0,2,0,1,0,3,34,310,0,387,5,17,1,256,5,37,1,15,6,33,3,214,0,12,0,12,0,1,0,7,5,41,0,32,5,30,2,132,20,459,2,426,4,11,1,225,2,14,0,7,3,12,2,177,23,272,2,215,1,6,2,114,14,205,0,138,15,108,2,581,Grade 3
Lateral Femur of G3_41.jpg,438,8,160,17,160,0,160,24,111,2,23,2,159,3,310,20,171,10,10,5,18,1,21,1,150,0,19,2,326,3,420,40,135,2,78,11,14,0,56,14,10,0,2,1,20,1,44,6,157,2,44,13,19,1,40,10,290,4,45,5,408,4,551,55,20,0,2,2,1,0,6,0,1,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,13,1,5,1,2,0,9,1,5,0,1,1,1,0,11,4,17,1,10,3,4,0,8,1,29,2,7,1,31,1,53,7,5,28,0,24,2,2,2,21,2,9,0,1,0,4,0,14,1,2,0,2,0,0,0,2,0,12,0,1,0,8,0,17,2,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,0,7,0,2,2,7,0,3,21,232,3,297,3,9,3,255,12,48,0,13,10,36,1,207,3,16,0,10,1,0,0,5,2,37,0,23,6,40,2,155,23,355,1,371,3,9,2,226,3,15,0,9,4,20,0,116,16,265,1,230,1,8,1,134,22,199,0,147,13,163,13,667,Grade 3
Lateral Femur of G3_42.jpg,417,10,146,10,181,2,165,24,118,0,19,3,135,1,337,24,146,5,17,3,22,0,20,4,137,4,16,4,334,2,417,26,156,1,74,11,11,1,49,8,20,0,4,0,19,0,44,3,174,7,54,6,22,0,46,7,314,0,45,8,444,0,545,57,12,1,1,0,7,0,3,0,1,0,1,1,0,0,4,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,0,4,0,3,0,11,1,2,0,0,1,2,0,11,1,17,1,13,3,1,0,7,2,21,0,0,1,27,0,50,7,5,19,0,19,1,1,1,6,0,4,0,2,1,1,0,13,0,2,0,2,0,0,0,0,1,7,0,2,0,4,1,18,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,1,0,0,0,5,0,2,0,0,1,4,0,3,22,254,3,369,3,10,3,219,10,41,0,19,5,33,6,238,1,7,0,11,1,0,0,7,1,38,0,15,7,42,3,170,22,362,0,433,2,11,0,185,6,17,1,9,3,18,2,155,18,246,1,198,3,9,2,108,16,223,0,137,12,159,4,646,Grade 3
