File,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,LBP_10,LBP_11,LBP_12,LBP_13,LBP_14,LBP_15,LBP_16,LBP_17,LBP_18,LBP_19,LBP_20,LBP_21,LBP_22,LBP_23,LBP_24,LBP_25,LBP_26,LBP_27,LBP_28,LBP_29,LBP_30,LBP_31,LBP_32,LBP_33,LBP_34,LBP_35,LBP_36,LBP_37,LBP_38,LBP_39,LBP_40,LBP_41,LBP_42,LBP_43,LBP_44,LBP_45,LBP_46,LBP_47,LBP_48,LBP_49,LBP_50,LBP_51,LBP_52,LBP_53,LBP_54,LBP_55,LBP_56,LBP_57,LBP_58,LBP_59,LBP_60,LBP_61,LBP_62,LBP_63,LBP_64,LBP_65,LBP_66,LBP_67,LBP_68,LBP_69,LBP_70,LBP_71,LBP_72,LBP_73,LBP_74,LBP_75,LBP_76,LBP_77,LBP_78,LBP_79,LBP_80,LBP_81,LBP_82,LBP_83,LBP_84,LBP_85,LBP_86,LBP_87,LBP_88,LBP_89,LBP_90,LBP_91,LBP_92,LBP_93,LBP_94,LBP_95,LBP_96,LBP_97,LBP_98,LBP_99,LBP_100,LBP_101,LBP_102,LBP_103,LBP_104,LBP_105,LBP_106,LBP_107,LBP_108,LBP_109,LBP_110,LBP_111,LBP_112,LBP_113,LBP_114,LBP_115,LBP_116,LBP_117,LBP_118,LBP_119,LBP_120,LBP_121,LBP_122,LBP_123,LBP_124,LBP_125,LBP_126,LBP_127,LBP_128,LBP_129,LBP_130,LBP_131,LBP_132,LBP_133,LBP_134,LBP_135,LBP_136,LBP_137,LBP_138,LBP_139,LBP_140,LBP_141,LBP_142,LBP_143,LBP_144,LBP_145,LBP_146,LBP_147,LBP_148,LBP_149,LBP_150,LBP_151,LBP_152,LBP_153,LBP_154,LBP_155,LBP_156,LBP_157,LBP_158,LBP_159,LBP_160,LBP_161,LBP_162,LBP_163,LBP_164,LBP_165,LBP_166,LBP_167,LBP_168,LBP_169,LBP_170,LBP_171,LBP_172,LBP_173,LBP_174,LBP_175,LBP_176,LBP_177,LBP_178,LBP_179,LBP_180,LBP_181,LBP_182,LBP_183,LBP_184,LBP_185,LBP_186,LBP_187,LBP_188,LBP_189,LBP_190,LBP_191,LBP_192,LBP_193,LBP_194,LBP_195,LBP_196,LBP_197,LBP_198,LBP_199,LBP_200,LBP_201,LBP_202,LBP_203,LBP_204,LBP_205,LBP_206,LBP_207,LBP_208,LBP_209,LBP_210,LBP_211,LBP_212,LBP_213,LBP_214,LBP_215,LBP_216,LBP_217,LBP_218,LBP_219,LBP_220,LBP_221,LBP_222,LBP_223,LBP_224,LBP_225,LBP_226,LBP_227,LBP_228,LBP_229,LBP_230,LBP_231,LBP_232,LBP_233,LBP_234,LBP_235,LBP_236,LBP_237,LBP_238,LBP_239,LBP_240,LBP_241,LBP_242,LBP_243,LBP_244,LBP_245,LBP_246,LBP_247,LBP_248,LBP_249,LBP_250,LBP_251,LBP_252,LBP_253,LBP_254,LBP_255,LBP_256,class
Medial Femur of G3_13.jpg,427,99,10,76,268,10,109,165,10,3,1,0,82,3,66,64,98,10,0,9,19,0,9,8,77,10,2,8,259,9,129,117,12,3,0,3,11,1,5,2,0,0,0,1,4,1,2,2,103,11,1,14,16,0,6,8,207,19,9,15,417,4,189,124,256,10,3,15,76,2,23,17,4,1,0,0,22,1,14,4,10,1,1,0,0,0,0,0,8,0,0,0,10,0,8,1,116,11,1,9,22,1,5,5,3,0,0,0,11,0,7,3,191,8,6,7,14,0,4,2,354,7,1,8,337,1,112,21,10,60,1,165,5,6,1,255,2,3,0,3,4,4,3,125,2,15,0,26,0,0,0,0,0,6,0,16,5,6,5,131,0,1,0,5,0,0,0,6,0,0,0,1,0,0,0,3,1,9,0,14,0,0,0,6,3,18,0,32,10,10,9,243,87,172,5,391,22,18,13,252,4,6,0,7,13,4,2,114,5,8,0,4,0,0,0,2,7,7,0,7,3,1,3,38,64,107,2,176,9,3,7,89,2,4,1,4,8,4,9,90,71,114,2,97,4,2,3,11,175,143,4,233,96,32,94,615,Grade 3
Medial Femur of G3_14.jpg,333,104,9,79,205,11,87,232,7,2,0,1,83,5,97,145,120,21,1,16,18,1,8,6,87,11,2,10,248,10,185,162,9,0,0,3,8,1,5,4,0,0,0,0,1,0,1,1,86,13,3,10,7,1,5,4,181,13,2,12,408,9,247,121,198,13,7,14,56,0,21,9,3,0,0,0,20,2,11,3,15,1,0,0,0,0,0,0,8,0,0,0,15,0,1,2,95,7,3,3,14,2,6,3,1,0,0,0,5,0,6,4,202,12,3,2,15,0,6,2,261,3,2,1,354,1,124,25,7,69,1,154,4,6,1,265,1,2,0,4,0,5,1,153,0,9,0,16,0,0,0,5,1,1,0,8,4,6,3,151,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,12,0,1,0,2,3,17,0,23,2,7,3,167,73,243,2,407,19,15,9,261,2,6,0,2,4,7,6,136,5,11,0,6,0,0,0,3,6,6,0,8,8,2,2,31,73,180,3,180,13,3,4,74,1,1,0,1,8,5,6,88,139,166,2,108,5,2,4,31,154,122,3,158,111,45,112,574,Grade 3
Medial Femur of G3_15.jpg,252,52,6,52,249,8,112,183,3,3,0,1,69,4,62,92,44,9,3,3,13,0,3,2,53,6,0,0,221,9,92,115,3,3,0,0,1,0,2,2,1,0,0,0,1,0,3,1,52,2,1,3,7,0,2,4,219,7,3,13,528,9,178,124,226,6,3,4,45,1,15,15,4,0,0,0,15,1,9,1,16,1,0,0,0,0,0,0,7,0,0,0,6,0,0,0,102,3,2,2,26,0,6,2,1,0,0,0,6,0,2,4,225,1,1,4,6,0,2,3,597,6,1,3,405,1,70,22,7,51,0,196,3,10,1,589,0,1,0,0,1,5,1,186,1,8,0,8,0,0,0,5,1,6,0,13,2,3,2,101,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,2,0,7,0,10,0,0,0,7,0,8,0,30,2,5,2,204,86,248,2,537,17,6,10,391,1,3,0,8,8,3,2,73,4,6,0,5,0,0,1,0,3,3,0,0,4,4,1,20,87,137,0,209,2,4,3,81,0,4,0,1,5,2,1,37,144,147,0,122,5,0,0,27,170,159,0,206,96,20,45,387,Grade 3
Medial Femur of G3_16.jpg,309,140,6,91,173,8,84,253,5,4,0,1,73,5,97,197,127,24,5,12,14,0,6,8,82,14,1,5,235,8,194,197,9,2,0,0,3,0,3,4,0,0,0,0,0,0,2,3,70,15,2,9,5,0,5,7,138,18,1,10,345,4,196,141,143,12,1,10,43,0,19,16,2,0,0,0,15,0,17,4,12,0,0,0,1,0,2,0,9,1,0,0,11,0,5,0,66,8,3,6,11,1,7,9,2,0,0,0,6,0,7,8,218,13,1,6,13,0,4,1,285,3,3,3,319,0,128,26,6,96,0,170,2,4,1,336,1,0,0,2,1,5,2,185,1,13,0,15,0,0,0,10,3,2,0,12,4,4,2,130,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,1,1,4,0,5,0,0,0,2,0,5,0,22,2,1,3,135,76,262,0,315,12,11,8,319,1,2,0,4,9,7,2,132,9,14,0,6,0,0,0,2,2,7,0,4,5,2,4,50,92,186,1,184,14,4,6,139,1,8,0,3,10,6,7,100,162,187,2,129,8,2,8,32,140,120,4,118,130,43,87,556,Grade 3
Medial Femur of G3_17.jpg,382,133,8,81,157,18,103,196,7,2,0,3,76,7,88,149,151,26,0,14,16,0,13,7,87,5,1,7,246,5,168,160,9,2,0,1,2,1,1,4,0,0,0,0,3,0,1,2,69,17,0,5,10,1,5,4,198,16,2,8,360,6,173,113,175,21,7,11,29,1,20,9,3,1,1,0,21,1,10,5,19,0,0,0,0,0,0,0,14,0,0,0,15,0,0,1,87,9,1,4,18,1,6,4,3,0,0,0,11,0,7,2,230,11,3,3,10,0,7,0,351,6,4,4,304,2,138,30,6,94,0,162,5,13,0,299,0,1,0,1,2,4,3,166,4,14,0,18,0,1,0,3,2,8,0,7,1,5,4,104,1,2,0,2,0,0,1,5,0,0,0,0,0,0,1,6,2,4,0,15,0,0,0,2,3,12,0,22,8,2,4,185,106,239,2,318,20,10,12,294,1,3,0,4,7,7,12,115,4,13,0,12,2,0,0,0,3,5,0,9,6,1,2,22,81,140,4,189,8,3,7,107,1,2,0,6,9,4,14,97,165,180,1,121,5,0,2,30,189,110,3,165,118,29,111,518,Grade 3
Medial Femur of G3_18.jpg,235,109,3,57,163,16,73,260,0,1,0,2,66,6,69,201,112,23,1,8,13,0,6,12,66,14,2,4,234,12,191,197,5,1,0,2,3,0,1,2,0,0,0,0,1,0,0,5,46,7,2,5,6,0,5,7,169,8,5,7,301,12,171,113,154,14,2,10,49,1,6,13,3,0,0,0,13,1,10,3,20,0,0,0,0,0,0,0,7,0,0,1,11,0,2,3,65,8,2,4,15,0,3,6,0,0,0,0,8,0,3,5,242,13,2,7,13,0,2,6,387,5,6,2,336,2,124,43,5,63,0,168,4,11,0,519,0,1,0,3,1,2,1,203,2,7,0,8,0,0,0,13,1,6,0,5,4,9,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,10,0,0,0,7,0,4,0,13,2,6,1,102,86,267,0,426,13,14,9,425,0,2,0,2,8,6,3,127,12,8,1,4,0,0,2,3,1,4,0,4,5,4,7,37,57,177,2,173,10,2,0,115,0,2,0,1,5,5,3,72,197,156,2,139,4,3,4,58,173,122,5,140,112,33,68,494,Grade 3
Medial Femur of G3_19.jpg,230,93,2,49,199,18,85,277,7,1,0,0,71,4,66,149,89,15,2,5,10,0,4,6,48,9,0,4,205,12,95,136,5,2,0,0,2,0,0,5,0,0,0,0,2,0,0,0,41,4,1,2,11,0,1,5,133,10,5,7,329,6,147,135,201,16,6,3,65,0,7,14,1,0,0,0,22,0,8,4,18,1,0,0,3,0,0,0,15,0,0,0,15,1,1,2,67,2,2,4,15,0,1,7,0,0,0,0,5,0,3,0,236,9,5,6,14,0,7,2,582,5,5,5,376,2,97,38,4,72,0,172,4,11,1,589,0,1,0,1,3,1,0,184,1,13,0,14,0,0,0,9,1,3,0,5,4,5,0,152,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,5,0,13,0,0,0,9,2,3,0,16,1,6,6,158,73,228,2,408,26,19,10,459,1,2,1,2,3,11,5,95,4,8,0,3,0,0,0,2,3,3,0,4,4,1,1,40,66,125,1,182,8,6,6,110,0,2,0,3,2,2,3,62,118,167,1,139,2,1,4,41,175,138,3,182,88,35,56,536,Grade 3
Medial Femur of G3_2.jpg,318,96,11,61,236,5,79,190,1,1,0,0,95,6,78,118,83,16,4,6,18,1,6,9,83,7,1,9,234,14,138,133,7,1,0,3,1,0,0,3,0,0,0,0,0,0,2,0,61,10,2,5,12,0,6,4,174,11,3,9,463,12,225,131,267,15,4,17,79,1,25,18,7,0,1,0,19,0,12,3,12,3,0,0,2,0,0,0,13,0,0,0,11,0,3,0,101,7,4,2,34,0,7,3,2,1,0,0,7,0,3,4,210,9,5,7,12,1,9,0,376,5,5,8,362,2,100,26,11,58,1,154,1,7,1,316,0,3,0,1,2,4,2,139,0,11,0,14,0,1,0,5,2,5,0,13,2,4,4,141,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4,0,12,0,1,0,5,0,15,0,33,3,9,3,208,76,203,2,380,11,9,9,326,1,3,0,4,5,3,3,96,1,10,0,3,1,0,1,2,2,2,0,3,3,4,4,32,75,178,2,193,5,6,3,93,2,1,0,4,7,3,4,76,109,162,2,123,5,2,1,23,161,164,3,192,111,33,78,551,Grade 3
Medial Femur of G3_20.jpg,293,67,8,70,173,4,93,226,6,1,0,0,81,3,81,117,80,10,0,6,22,0,3,6,68,4,0,2,227,8,127,144,7,3,1,2,5,0,1,5,1,0,0,0,2,0,1,0,68,6,0,6,11,0,3,8,189,10,2,7,575,9,198,113,166,10,5,9,43,0,22,13,1,1,0,0,11,0,9,2,12,0,1,0,2,0,0,0,4,0,1,1,9,0,1,3,97,2,1,6,17,0,9,5,1,0,0,0,8,0,6,1,191,7,5,4,13,0,4,1,349,2,5,4,390,4,77,14,9,69,0,211,1,4,3,426,0,3,0,5,1,5,1,159,0,5,0,16,0,0,0,4,0,12,0,15,1,2,2,136,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,4,1,3,0,7,0,0,0,2,4,7,0,20,1,6,2,151,80,280,5,580,16,14,5,403,1,1,0,6,2,3,5,101,3,8,0,8,0,0,0,2,6,4,1,11,4,2,2,29,79,149,0,234,8,2,4,103,2,2,0,6,4,2,4,66,136,151,0,124,6,2,2,29,170,134,1,165,94,24,57,444,Grade 3
Medial Femur of G3_21.jpg,418,157,14,82,171,14,91,237,13,6,0,3,96,9,96,173,158,23,3,17,14,1,9,8,90,12,0,13,214,10,203,188,15,4,0,3,4,0,2,4,1,0,0,0,5,0,1,6,86,12,5,9,5,0,5,6,156,16,1,5,276,8,175,115,178,17,3,10,29,1,18,12,2,0,0,0,12,0,7,3,15,1,0,0,1,0,0,0,9,0,0,0,14,0,3,1,97,12,0,7,15,0,9,6,4,0,0,0,10,1,16,2,192,12,3,2,9,0,5,2,235,8,5,3,274,2,123,25,15,105,0,150,7,10,0,261,1,4,0,4,6,7,2,171,3,7,0,17,1,0,0,8,1,6,0,8,9,6,6,111,0,3,0,3,0,1,0,3,0,0,0,0,0,0,0,6,3,9,0,13,0,0,0,5,6,8,0,23,8,4,5,146,78,223,6,291,17,14,12,229,1,6,0,4,6,7,10,122,7,7,1,5,1,0,1,2,6,9,1,5,6,1,9,36,98,181,4,194,14,6,9,139,5,7,0,8,10,5,15,126,150,167,5,113,6,1,10,32,165,123,4,156,110,28,108,624,Grade 3
Medial Femur of G3_22.jpg,264,120,4,81,136,14,76,259,5,2,0,0,54,8,81,204,122,37,2,11,12,1,8,12,86,11,1,3,252,14,183,175,5,3,0,1,2,0,1,3,1,0,0,0,1,1,2,3,64,15,1,4,7,0,2,6,129,8,3,6,285,10,157,139,138,12,1,8,35,0,14,17,3,0,0,0,17,1,12,2,16,1,1,0,0,0,0,0,7,0,0,1,13,0,6,1,50,11,0,4,9,0,6,4,1,0,0,0,8,0,8,8,304,15,3,9,9,1,10,7,350,3,2,5,365,1,143,47,6,65,0,128,3,5,0,385,0,1,0,1,3,3,1,184,1,5,0,12,0,0,0,4,1,5,0,0,3,6,2,131,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,7,0,6,0,0,0,5,0,2,0,18,0,5,0,108,59,270,0,372,17,16,5,363,1,6,0,3,7,12,7,134,10,10,0,12,0,0,1,3,1,8,0,5,2,6,3,52,75,196,1,163,7,4,4,151,2,2,0,3,3,3,5,95,177,163,1,119,1,4,4,44,175,119,4,124,152,45,109,560,Grade 3
Medial Femur of G3_23.jpg,670,112,15,63,408,20,104,151,15,3,0,1,107,6,55,84,113,16,4,10,22,0,9,10,74,9,2,12,144,4,81,90,11,1,1,2,9,1,4,5,0,0,0,0,5,0,2,6,76,13,1,4,18,2,7,4,106,12,9,15,219,8,93,126,414,29,12,17,103,1,28,19,10,0,0,2,29,0,17,8,23,1,0,0,1,0,0,0,21,1,4,3,19,0,3,4,86,7,7,7,23,2,11,9,2,0,0,0,9,0,9,5,159,11,8,7,16,0,6,5,190,9,19,17,163,2,88,41,9,71,0,95,12,23,4,191,0,3,0,5,7,2,5,115,4,13,0,19,0,0,0,6,1,10,0,19,4,11,4,127,3,1,0,7,0,1,1,19,0,0,0,2,1,1,1,10,2,12,0,16,3,1,1,18,2,28,0,51,16,13,14,382,100,157,10,161,29,19,4,178,10,9,2,16,8,9,13,80,8,10,0,10,2,0,0,1,8,9,1,17,5,2,7,32,66,60,2,117,12,9,10,78,2,3,0,10,7,2,7,94,101,90,4,132,7,5,2,44,123,118,11,372,79,23,110,957,Grade 3
Medial Femur of G3_24.jpg,253,64,8,67,171,10,92,240,10,0,0,2,96,6,75,152,84,13,2,14,7,0,7,9,66,5,0,6,222,5,155,156,3,5,0,1,1,0,0,3,0,0,0,0,1,0,2,2,70,9,2,5,5,0,1,5,214,10,3,8,483,8,195,120,146,5,5,6,43,0,14,7,3,0,1,0,17,0,7,4,6,0,0,0,0,0,0,0,8,0,0,0,7,0,1,1,72,4,2,5,8,1,1,3,1,0,0,0,12,0,8,3,240,9,4,1,13,0,0,2,535,4,1,4,381,3,91,23,8,69,0,211,4,10,0,564,0,1,0,2,2,3,3,196,1,9,0,12,0,0,0,7,1,6,0,6,2,3,2,116,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,3,1,3,0,10,0,0,0,3,4,5,0,17,2,7,2,146,92,204,2,502,18,10,8,404,1,1,0,3,6,3,7,93,3,7,0,7,2,0,0,1,3,6,0,6,6,3,4,34,65,134,0,194,8,0,5,82,0,0,0,4,3,4,6,69,152,139,1,125,2,1,1,27,195,103,1,118,94,27,63,430,Grade 3
Medial Femur of G3_25.jpg,324,115,6,67,193,14,75,214,8,1,1,0,81,3,73,126,94,18,2,9,17,1,2,6,66,14,0,9,224,9,125,140,7,5,0,3,2,0,1,1,0,0,0,0,2,0,4,2,68,11,2,8,10,0,3,4,196,14,1,10,398,9,165,132,211,11,1,7,61,0,15,15,5,0,0,0,12,0,13,4,29,0,0,0,2,0,0,0,11,0,0,0,19,0,2,0,88,4,2,4,19,0,9,5,1,0,0,0,9,0,4,4,229,10,3,7,12,0,11,2,411,4,4,5,362,3,108,31,6,99,1,193,2,13,1,373,0,2,0,1,1,4,0,174,1,10,0,15,0,0,0,5,0,5,0,16,4,1,3,122,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,3,7,0,10,0,0,0,5,4,15,2,17,4,7,3,139,66,229,0,374,17,13,7,344,0,1,0,5,10,7,4,108,7,9,0,2,1,0,0,0,3,5,0,7,3,1,2,25,91,113,1,189,15,3,5,107,1,3,1,3,4,2,7,110,141,138,4,145,4,1,6,41,190,154,1,146,99,35,99,551,Grade 3
Medial Femur of G3_26.jpg,342,131,13,83,192,9,84,238,11,1,0,0,82,5,80,133,114,17,1,7,15,1,6,10,84,13,1,4,251,10,156,144,7,1,1,3,9,0,0,3,2,0,0,0,0,0,5,2,84,10,0,6,19,0,2,3,186,21,3,7,434,3,198,135,173,12,3,11,40,2,20,14,0,0,0,0,17,0,4,6,11,2,0,0,2,0,0,0,6,1,0,0,14,0,3,1,88,7,5,4,16,0,5,7,1,0,0,0,12,0,5,3,217,9,6,5,17,0,11,1,338,7,3,2,306,2,119,17,11,75,0,175,3,9,2,303,0,2,0,3,1,5,2,194,4,11,0,22,0,0,0,6,2,8,0,10,2,3,4,122,0,2,0,3,0,0,0,3,0,0,0,0,0,1,0,3,2,3,0,5,0,0,0,4,4,9,0,13,7,4,4,155,81,247,1,426,16,7,9,304,3,7,0,2,5,1,3,120,7,8,0,7,0,0,0,1,5,4,0,7,6,2,6,33,81,138,3,186,13,2,9,104,1,2,0,2,3,3,7,104,123,136,2,120,3,4,2,32,178,134,7,171,117,32,99,527,Grade 3
Medial Femur of G3_27.jpg,369,122,6,62,208,14,101,250,8,1,0,1,82,3,82,150,104,30,2,12,17,1,7,12,68,10,0,5,250,13,125,140,9,5,0,3,5,0,3,4,0,0,0,0,0,0,1,5,84,15,3,8,6,0,6,7,149,20,3,10,238,5,163,117,198,18,3,10,64,1,18,14,6,0,0,0,24,2,12,5,19,1,0,0,0,0,0,0,14,0,0,0,15,0,5,2,73,7,3,5,17,0,7,5,3,1,0,0,11,0,6,4,249,14,4,8,13,0,7,3,404,13,12,8,294,0,121,28,14,91,0,167,8,8,7,376,0,0,0,0,2,5,4,188,3,9,0,24,0,0,0,6,2,5,0,8,2,8,3,124,0,2,0,2,1,1,0,2,0,0,0,0,0,0,0,6,2,4,0,12,0,0,0,4,1,5,0,25,2,4,4,174,98,218,0,251,31,16,13,308,3,5,0,4,11,5,5,113,7,6,0,6,0,0,1,1,3,3,1,4,4,2,5,20,75,115,0,183,4,5,10,103,2,3,0,4,4,3,10,82,155,155,1,126,2,1,5,33,191,141,5,195,107,23,99,625,Grade 3
Medial Femur of G3_28.jpg,391,134,7,71,178,25,87,210,4,2,0,1,92,9,76,116,153,26,3,15,28,0,7,13,84,15,1,10,256,11,164,174,17,4,0,1,3,0,1,2,0,0,0,0,2,0,1,2,86,21,1,4,15,1,7,8,152,16,1,6,379,8,243,127,182,16,1,11,46,1,21,19,2,0,0,1,23,0,13,8,18,3,0,0,0,0,0,0,18,1,0,0,17,1,4,3,88,5,4,9,21,0,9,9,1,0,0,1,12,0,8,5,228,10,4,6,16,0,13,5,302,2,6,5,329,5,104,31,6,62,0,141,9,13,1,208,0,0,0,1,1,7,2,158,3,14,0,16,0,0,1,4,2,7,1,7,4,6,5,119,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,8,2,4,0,5,0,0,0,8,3,12,0,25,4,12,4,183,74,203,3,304,10,16,11,298,3,3,0,3,8,9,9,114,9,11,0,10,0,0,0,3,8,15,0,7,8,0,2,38,61,124,2,169,13,7,10,105,1,7,0,2,7,2,12,88,125,156,2,101,11,0,3,37,172,141,2,149,136,41,108,634,Grade 3
Medial Femur of G3_29.jpg,390,67,11,53,304,19,87,159,6,3,0,2,79,3,46,69,85,11,2,5,29,0,4,4,59,7,0,5,235,10,89,104,7,2,0,2,7,0,3,5,0,0,0,1,5,0,0,1,72,7,2,7,18,0,3,0,196,14,5,14,537,11,200,133,294,19,7,18,116,1,14,20,2,0,0,1,26,0,3,4,18,4,0,1,0,0,0,0,6,0,0,0,9,0,4,0,97,8,3,6,26,0,9,10,1,0,0,0,6,0,2,1,177,5,1,5,21,0,4,1,397,10,6,6,355,2,82,25,6,55,0,148,5,9,2,308,0,5,0,3,1,3,0,138,1,6,0,11,0,0,0,9,0,6,0,15,5,5,1,142,0,2,0,1,0,0,0,8,0,0,0,0,0,0,0,4,0,8,0,10,0,0,0,10,6,5,0,40,15,10,7,252,84,204,1,430,17,15,14,303,3,1,0,7,8,4,3,89,2,6,0,9,0,0,0,1,6,5,0,10,4,5,3,36,65,84,0,177,10,1,6,76,1,2,0,1,4,2,4,57,83,106,1,140,2,1,1,28,133,163,4,277,112,32,73,591,Grade 3
Medial Femur of G3_3.jpg,348,93,10,82,203,19,76,253,7,3,0,2,104,3,89,146,92,15,1,10,19,0,7,11,91,5,1,2,175,3,99,152,7,2,0,1,8,1,0,4,0,0,0,0,2,1,0,5,54,8,0,13,10,2,4,9,154,11,5,22,241,6,143,142,238,9,6,8,57,0,10,12,4,0,0,0,26,0,9,3,18,1,1,0,1,0,0,0,22,0,0,0,16,0,4,1,78,6,0,5,14,0,4,7,1,0,0,0,10,0,6,2,264,10,4,8,14,0,4,3,462,7,11,7,313,1,108,36,10,55,1,163,7,17,3,479,0,3,0,3,6,5,5,203,2,10,0,15,0,0,0,8,2,2,0,4,2,3,2,126,0,1,0,3,0,1,0,5,0,0,0,0,0,0,0,6,2,3,0,12,0,1,0,14,1,6,1,14,3,10,2,178,80,227,1,316,23,19,5,330,3,5,0,3,17,3,9,110,3,8,0,4,1,0,0,1,8,5,0,8,5,3,3,32,69,111,0,157,8,4,3,120,0,0,0,3,11,4,6,87,130,137,1,154,1,0,4,33,194,131,9,191,99,26,73,597,Grade 3
Medial Femur of G3_30.jpg,241,100,6,55,154,16,85,244,6,3,0,1,79,5,96,208,107,23,2,12,15,1,6,13,64,13,0,8,305,14,229,231,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,56,8,0,6,14,0,6,7,169,11,1,13,462,4,267,146,162,14,3,6,49,1,8,10,5,0,0,0,28,0,2,5,12,0,0,0,1,0,0,0,17,0,0,0,11,0,3,0,83,1,2,8,17,0,4,5,2,0,0,0,4,1,4,3,246,8,0,7,15,0,3,4,442,8,4,4,388,3,97,32,5,60,0,143,3,14,0,351,0,2,0,1,1,3,0,177,1,7,0,5,0,0,0,8,0,5,0,8,2,4,6,130,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,7,0,6,0,12,4,8,2,134,71,211,2,347,18,10,8,326,1,4,0,3,2,6,5,112,7,11,0,4,0,1,1,1,3,2,0,2,3,4,3,35,65,167,0,162,9,3,5,113,1,4,0,1,2,2,7,73,155,164,0,129,5,0,2,32,179,118,1,116,111,41,83,466,Grade 3
Medial Femur of G3_31.jpg,272,121,5,76,173,21,65,307,4,2,0,0,64,7,80,185,119,27,2,9,14,0,9,14,58,12,1,7,212,7,121,185,5,1,0,2,2,0,2,4,0,0,0,0,2,0,1,2,70,10,3,10,9,0,7,4,118,11,1,5,296,5,133,130,169,12,1,9,57,0,16,17,4,0,0,0,13,1,8,5,23,3,0,2,3,0,1,0,11,0,0,0,11,1,5,1,62,4,1,6,12,0,4,7,0,0,0,0,5,0,5,5,245,12,3,9,14,0,2,4,354,6,2,6,317,6,108,41,5,83,0,148,5,13,2,545,0,0,0,0,2,10,2,244,2,5,0,12,0,0,1,13,0,6,0,5,0,5,1,131,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,3,0,1,0,8,0,1,0,7,0,8,0,10,4,7,2,134,76,231,0,313,21,11,7,397,2,3,0,4,8,8,7,119,7,10,0,4,0,0,0,1,11,5,0,6,6,4,5,47,67,154,0,147,6,2,7,139,1,2,0,1,6,3,11,81,180,191,1,118,5,2,0,36,186,117,2,125,111,33,102,593,Grade 3
Medial Femur of G3_32.jpg,428,119,13,70,302,18,73,187,10,4,1,1,57,10,55,99,130,18,2,6,23,2,7,12,68,7,0,7,210,11,94,128,6,0,1,1,8,0,2,7,1,0,0,0,1,0,1,3,70,11,2,4,20,1,1,7,121,16,1,8,281,18,154,104,322,24,3,19,94,2,26,16,4,0,0,1,22,0,13,5,19,0,0,0,1,0,0,0,12,1,0,0,13,0,8,1,70,4,0,5,27,0,7,8,0,1,0,0,11,0,8,4,234,7,6,5,16,0,5,2,327,7,3,16,325,1,100,37,8,52,1,153,8,10,2,301,0,3,0,5,2,6,4,150,3,9,0,33,0,0,0,7,5,9,0,16,6,7,0,126,0,0,0,2,0,1,0,8,0,0,0,0,0,0,2,5,1,7,0,17,0,1,1,6,9,11,0,34,3,8,2,267,97,186,3,309,26,19,10,330,1,5,0,7,9,10,6,106,6,7,0,4,1,1,3,3,4,13,0,10,4,6,3,33,59,103,1,129,12,1,11,108,2,5,0,5,4,2,5,82,85,105,0,137,3,3,3,34,174,92,5,283,99,30,92,730,Grade 3
Medial Femur of G3_33.jpg,352,163,9,113,164,24,81,282,7,0,0,2,86,2,62,153,125,32,3,21,14,0,5,8,70,21,1,9,203,8,127,145,3,2,0,0,0,1,0,4,0,0,0,0,1,0,1,6,81,10,4,8,4,0,5,5,159,14,6,12,216,9,162,118,184,15,4,7,46,0,12,13,2,0,0,0,18,0,13,5,19,0,0,1,1,0,0,0,11,0,0,0,14,0,3,1,68,4,0,7,17,0,7,4,1,0,0,0,4,0,4,5,209,15,4,5,8,0,6,2,318,5,6,8,275,5,132,23,10,87,1,205,2,11,5,450,1,0,0,3,1,2,2,204,4,14,0,16,0,0,0,4,2,9,0,10,2,5,5,127,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,0,17,0,0,0,4,2,8,0,14,2,4,4,122,84,215,1,283,15,15,15,377,2,1,0,4,6,9,13,132,8,8,0,10,2,0,0,3,8,3,0,2,4,4,3,25,79,141,2,185,14,7,11,134,2,1,0,1,12,7,8,150,153,175,3,139,3,0,1,35,195,104,3,113,127,34,116,584,Grade 3
