@relation 'LCP Medial Femur ROI '

@attribute File {'Medial Femur of G1_1.jpg','Medial Femur of G1_10.jpg','Medial Femur of G1_11.jpg','Medial Femur of G1_12.jpg','Medial Femur of G1_13.jpg','Medial Femur of G1_14.jpg','Medial Femur of G1_15.jpg','Medial Femur of G1_16.jpg','Medial Femur of G1_17.jpg','Medial Femur of G1_18.jpg','Medial Femur of G1_2.jpg','Medial Femur of G1_3.jpg','Medial Femur of G1_4.jpg','Medial Femur of G1_5.jpg','Medial Femur of G1_6.jpg','Medial Femur of G1_7.jpg','Medial Femur of G1_8.jpg','Medial Femur of G1_9.jpg','Medial Femur of G2_1.jpg','Medial Femur of G2_10.jpg','Medial Femur of G2_11.jpg','Medial Femur of G2_12.jpg','Medial Femur of G2_13.jpg','Medial Femur of G2_14.jpg','Medial Femur of G2_15.jpg','Medial Femur of G2_16.jpg','Medial Femur of G2_17.jpg','Medial Femur of G2_18.jpg','Medial Femur of G2_19.jpg','Medial Femur of G2_2.jpg','Medial Femur of G2_20.jpg','Medial Femur of G2_21.jpg','Medial Femur of G2_3.jpg','Medial Femur of G2_4.jpg','Medial Femur of G2_5.jpg','Medial Femur of G2_6.jpg','Medial Femur of G2_7.jpg','Medial Femur of G2_8.jpg','Medial Femur of G2_9.jpg','Medial Femur of G3_1.jpg','Medial Femur of G3_10.jpg','Medial Femur of G3_11.jpg','Medial Femur of G3_12.jpg','Medial Femur of G3_13.jpg','Medial Femur of G3_14.jpg','Medial Femur of G3_15.jpg','Medial Femur of G3_16.jpg','Medial Femur of G3_17.jpg','Medial Femur of G3_18.jpg','Medial Femur of G3_19.jpg','Medial Femur of G3_2.jpg','Medial Femur of G3_20.jpg','Medial Femur of G3_21.jpg','Medial Femur of G3_22.jpg','Medial Femur of G3_23.jpg','Medial Femur of G3_24.jpg','Medial Femur of G3_25.jpg','Medial Femur of G3_26.jpg','Medial Femur of G3_27.jpg','Medial Femur of G3_28.jpg','Medial Femur of G3_29.jpg','Medial Femur of G3_3.jpg','Medial Femur of G3_30.jpg','Medial Femur of G3_31.jpg','Medial Femur of G3_32.jpg','Medial Femur of G3_33.jpg','Medial Femur of G3_34.jpg','Medial Femur of G3_35.jpg','Medial Femur of G3_36.jpg','Medial Femur of G3_37.jpg','Medial Femur of G3_38.jpg','Medial Femur of G3_39.jpg','Medial Femur of G3_4.jpg','Medial Femur of G3_40.jpg','Medial Femur of G3_41.jpg','Medial Femur of G3_42.jpg','Medial Femur of G3_43.jpg','Medial Femur of G3_44.jpg','Medial Femur of G3_5.jpg','Medial Femur of G3_6.jpg','Medial Femur of G3_7.jpg','Medial Femur of G3_8.jpg','Medial Femur of G3_9.jpg','Medial Femur of G4_1.jpg','Medial Femur of G4_2.jpg','Medial Femur of G4_3.jpg','Medial Femur of G4_4.jpg','Medial Femur of G4_5.jpg','Medial Femur of G4_6.jpg','Medial Femur of G4_7.jpg','Medial Femur of G4_8.jpg','Medial Femur of Nor_1.jpg','Medial Femur of Nor_10.jpg','Medial Femur of Nor_11.jpg','Medial Femur of Nor_12.jpg','Medial Femur of Nor_13.jpg','Medial Femur of Nor_14.jpg','Medial Femur of Nor_15.jpg','Medial Femur of Nor_16.jpg','Medial Femur of Nor_17.jpg','Medial Femur of Nor_18.jpg','Medial Femur of Nor_19.jpg','Medial Femur of Nor_2.jpg','Medial Femur of Nor_20.jpg','Medial Femur of Nor_21.jpg','Medial Femur of Nor_22.jpg','Medial Femur of Nor_23.jpg','Medial Femur of Nor_24.jpg','Medial Femur of Nor_25.jpg','Medial Femur of Nor_26.jpg','Medial Femur of Nor_27.jpg','Medial Femur of Nor_28.jpg','Medial Femur of Nor_29.jpg','Medial Femur of Nor_3.jpg','Medial Femur of Nor_30.jpg','Medial Femur of Nor_31.jpg','Medial Femur of Nor_32.jpg','Medial Femur of Nor_33.jpg','Medial Femur of Nor_34.jpg','Medial Femur of Nor_35.jpg','Medial Femur of Nor_36.jpg','Medial Femur of Nor_37.jpg','Medial Femur of Nor_38.jpg','Medial Femur of Nor_39.jpg','Medial Femur of Nor_4.jpg','Medial Femur of Nor_5.jpg','Medial Femur of Nor_6.jpg','Medial Femur of Nor_7.jpg','Medial Femur of Nor_8.jpg','Medial Femur of Nor_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {'Grade 1','Grade 2','Grade 3','Grade 4',Normal}

@data
'Medial Femur of G3_19.jpg',1.09,0.0502,0.617,0.108,0.479,0.108,0.617,0.0502,577,1.06,0.0255,0.468,0.0743,0.118,0.0743,0.468,0.0255,839,1.05,0.0539,0.199,0.0806,0.142,0.0806,0.199,0.0539,707,1.03,0.00322,0.254,0.136,0.128,0.136,0.254,0.00322,885,1,0.00943,0.535,0.0808,0.402,0.0808,0.535,0.00943,1174,0.976,0.0232,0.328,0.127,0.274,0.127,0.328,0.0232,1005,0.958,0.0417,0.241,0.057,0.411,0.057,0.241,0.0417,819,0.942,0.0367,0.39,0.0107,0.147,0.0107,0.39,0.0367,870,0.914,0.0522,0.625,0.154,0.312,0.154,0.625,0.0522,776,'Grade 3'
'Medial Femur of G3_2.jpg',1.06,0.0439,0.543,0.112,0.513,0.112,0.543,0.0439,704,1.04,0.0324,0.39,0.12,0.258,0.12,0.39,0.0324,869,1.03,0.0624,0.181,0.0318,0.0579,0.0318,0.181,0.0624,715,1.02,0.0272,0.218,0.0626,0.0223,0.0626,0.218,0.0272,739,1,0.0119,0.444,0.0136,0.106,0.0136,0.444,0.0119,858,0.985,0.012,0.242,0.0507,0.204,0.0507,0.242,0.012,840,0.97,0.0365,0.208,0.0383,0.114,0.0383,0.208,0.0365,833,0.96,0.0539,0.46,0.0349,0.313,0.0349,0.46,0.0539,935,0.941,0.102,0.686,0.0896,0.293,0.0896,0.686,0.102,844,'Grade 3'
'Medial Femur of G3_20.jpg',1.05,0.0412,0.676,0.401,0.182,0.401,0.676,0.0412,605,1.04,0.0457,0.359,0.0552,0.19,0.0552,0.359,0.0457,696,1.03,0.0317,0.226,0.0625,0.0719,0.0625,0.226,0.0317,757,1.02,0.0307,0.281,0.081,0.0429,0.081,0.281,0.0307,982,1,0.000535,0.519,0.105,0.292,0.105,0.519,0.000535,1301,0.983,0.0354,0.359,0.098,0.136,0.098,0.359,0.0354,1123,0.97,0.0298,0.227,0.0492,0.0625,0.0492,0.227,0.0298,863,0.96,0.0398,0.459,0.125,0.102,0.125,0.459,0.0398,758,0.943,0.0229,0.685,0.229,0.182,0.229,0.685,0.0229,681,'Grade 3'
'Medial Femur of G3_21.jpg',1.11,0.0302,0.303,0.032,0.161,0.032,0.303,0.0302,792,1.07,0.0694,0.184,0.0573,0.039,0.0573,0.184,0.0694,844,1.05,0.0602,0.103,0.0854,0.0399,0.0854,0.103,0.0602,727,1.03,0.0208,0.157,0.0805,0.000495,0.0805,0.157,0.0208,754,1,0.0202,0.283,0.0119,0.223,0.0119,0.283,0.0202,785,0.974,0.0106,0.142,0.0875,0.169,0.0875,0.142,0.0106,837,0.948,0.0132,0.13,0.042,0.0327,0.042,0.13,0.0132,809,0.927,0.00959,0.221,0.0869,0.216,0.0869,0.221,0.00959,827,0.896,0.0817,0.364,0.169,0.0824,0.169,0.364,0.0817,927,'Grade 3'
'Medial Femur of G3_22.jpg',1.04,0.0668,0.197,0.24,0.139,0.24,0.197,0.0668,665,1.03,0.104,0.106,0.14,0.0778,0.14,0.106,0.104,710,1.02,0.0421,0.059,0.0505,0.247,0.0505,0.059,0.0421,791,1.01,0.0177,0.0851,0.0793,0.0386,0.0793,0.0851,0.0177,895,1,0.00826,0.231,0.0155,0.0366,0.0155,0.231,0.00826,959,0.99,0.0465,0.168,0.0306,0.0915,0.0306,0.168,0.0465,1026,0.98,0.0238,0.097,0.055,0.0505,0.055,0.097,0.0238,916,0.973,0.0849,0.117,0.032,0.158,0.032,0.117,0.0849,821,0.959,0.0816,0.269,0.179,0.0983,0.179,0.269,0.0816,812,'Grade 3'
'Medial Femur of G3_23.jpg',1.08,0.092,0.151,0.0276,0.193,0.0276,0.151,0.092,994,1.05,0.0252,0.0666,0.0294,0.11,0.0294,0.0666,0.0252,990,1.03,0.0379,0.0605,0.0445,0.0974,0.0445,0.0605,0.0379,541,1.02,0.0442,0.0478,0.0871,0.178,0.0871,0.0478,0.0442,433,1,0.0628,0.238,0.045,0.0425,0.045,0.238,0.0628,430,0.986,0.0311,0.143,0.0146,0.051,0.0146,0.143,0.0311,466,0.969,0.00178,0.025,0.0467,0.214,0.0467,0.025,0.00178,503,0.952,0.0658,0.0512,0.0815,0.142,0.0815,0.0512,0.0658,1101,0.923,0.0214,0.0772,0.0877,0.114,0.0877,0.0772,0.0214,1141,'Grade 3'
'Medial Femur of G3_24.jpg',1.11,0.0427,0.606,0.165,0.416,0.165,0.606,0.0427,534,1.08,0.0311,0.399,0.0396,0.604,0.0396,0.399,0.0311,675,1.07,0.0243,0.13,0.124,0.36,0.124,0.13,0.0243,766,1.04,0.00663,0.395,0.116,0.111,0.116,0.395,0.00663,1066,1,0.0242,0.623,0.029,0.536,0.029,0.623,0.0242,1438,0.961,0.00796,0.443,0.0739,0.532,0.0739,0.443,0.00796,1216,0.938,0.0416,0.301,0.0759,0.41,0.0759,0.301,0.0416,860,0.917,0.0472,0.492,0.106,0.343,0.106,0.492,0.0472,698,0.891,0.08,0.701,0.2,0.911,0.2,0.701,0.08,646,'Grade 3'
'Medial Femur of G3_25.jpg',1.06,0.118,0.472,0.0907,0.000652,0.0907,0.472,0.118,695,1.04,0.0381,0.256,0.0918,0.238,0.0918,0.256,0.0381,810,1.03,0.0271,0.0999,0.0397,0.0087,0.0397,0.0999,0.0271,731,1.02,0.0164,0.267,0.0854,0.0679,0.0854,0.267,0.0164,813,1,0.0123,0.464,0.0609,0.247,0.0609,0.464,0.0123,1045,0.985,0.0217,0.218,0.111,0.142,0.111,0.218,0.0217,933,0.971,0.0326,0.135,0.101,0.0487,0.101,0.135,0.0326,841,0.959,0.0566,0.282,0.0955,0.00313,0.0955,0.282,0.0566,844,0.938,0.12,0.492,0.161,0.0231,0.161,0.492,0.12,803,'Grade 3'
'Medial Femur of G3_26.jpg',1.08,0.0616,0.475,0.0811,0.0791,0.0811,0.475,0.0616,731,1.06,0.0402,0.328,0.0528,0.00864,0.0528,0.328,0.0402,776,1.04,0.0155,0.1,0.0314,0.151,0.0314,0.1,0.0155,718,1.03,0.0112,0.196,0.145,0.0282,0.145,0.196,0.0112,803,1,0.0105,0.417,0.0596,0.206,0.0596,0.417,0.0105,1036,0.979,0.0113,0.213,0.0517,0.161,0.0517,0.213,0.0113,909,0.959,0.0237,0.189,0.0331,0.103,0.0331,0.189,0.0237,818,0.944,0.0171,0.371,0.0159,0.0431,0.0159,0.371,0.0171,828,0.921,0.14,0.612,0.0788,0.0753,0.0788,0.612,0.14,840,'Grade 3'
'Medial Femur of G3_27.jpg',1.06,0.0507,0.384,0.124,0.0572,0.124,0.384,0.0507,819,1.04,0.0375,0.292,0.103,0.044,0.103,0.292,0.0375,865,1.03,0.0144,0.119,0.0272,0.0964,0.0272,0.119,0.0144,664,1.02,0.0165,0.141,0.0747,0.055,0.0747,0.141,0.0165,682,1,0.00323,0.333,0.0335,0.000672,0.0335,0.333,0.00323,773,0.987,0.00957,0.15,0.124,0.0473,0.124,0.15,0.00957,776,0.974,0.0318,0.0874,0.0361,0.107,0.0361,0.0874,0.0318,817,0.964,0.0142,0.28,0.0815,0.119,0.0815,0.28,0.0142,880,0.942,0.0448,0.362,0.0794,0.124,0.0794,0.362,0.0448,957,'Grade 3'
'Medial Femur of G3_28.jpg',1.05,0.127,0.415,0.0628,0.21,0.0628,0.415,0.127,837,1.03,0.0878,0.191,0.0498,0.131,0.0498,0.191,0.0878,866,1.02,0.0542,0.0844,0.142,0.0331,0.142,0.0844,0.0542,646,1.01,0.0239,0.132,0.0398,0.0601,0.0398,0.132,0.0239,645,1,0.0202,0.336,0.0654,0.0641,0.0654,0.336,0.0202,814,0.991,0.00438,0.132,0.0583,0.0392,0.0583,0.132,0.00438,727,0.979,0.0716,0.082,0.043,0.187,0.043,0.082,0.0716,806,0.97,0.117,0.22,0.0782,0.0131,0.0782,0.22,0.117,849,0.954,0.0712,0.413,0.147,0.321,0.147,0.413,0.0712,999,'Grade 3'
'Medial Femur of G3_29.jpg',1.06,0.0668,0.678,0.0492,0.322,0.0492,0.678,0.0668,825,1.04,0.014,0.469,0.0621,0.176,0.0621,0.469,0.014,996,1.03,0.0394,0.143,0.068,0.0953,0.068,0.143,0.0394,551,1.02,0.0403,0.254,0.15,0.0582,0.15,0.254,0.0403,568,1,0.0175,0.449,0.0232,0.218,0.0232,0.449,0.0175,741,0.983,0.0337,0.26,0.167,0.016,0.167,0.26,0.0337,673,0.971,0.0541,0.197,0.0846,0.136,0.0846,0.197,0.0541,720,0.959,0.0518,0.461,0.0713,0.12,0.0713,0.461,0.0518,974,0.937,0.0534,0.704,0.147,0.25,0.147,0.704,0.0534,993,'Grade 3'
'Medial Femur of G3_3.jpg',1.06,0.0467,0.559,0.178,0.0824,0.178,0.559,0.0467,774,1.04,0.0596,0.397,0.0873,0.0934,0.0873,0.397,0.0596,860,1.03,0.0313,0.139,0.08,0.221,0.08,0.139,0.0313,679,1.02,0.0341,0.1,0.059,0.0918,0.059,0.1,0.0341,711,1,0.00803,0.466,0.0423,0.0124,0.0423,0.466,0.00803,835,0.986,0.0514,0.22,0.0436,0.059,0.0436,0.22,0.0514,724,0.973,0.0355,0.163,0.0178,0.031,0.0178,0.163,0.0355,779,0.963,0.0395,0.401,0.0599,0.085,0.0599,0.401,0.0395,915,0.945,0.0325,0.577,0.186,0.294,0.186,0.577,0.0325,945,'Grade 3'
'Medial Femur of G3_30.jpg',1.06,0.0169,0.63,0.0304,0.361,0.0304,0.63,0.0169,605,1.04,0.0855,0.343,0.123,0.138,0.123,0.343,0.0855,727,1.03,0.0562,0.136,0.0777,0.055,0.0777,0.136,0.0562,799,1.02,0.0159,0.203,0.0805,0.105,0.0805,0.203,0.0159,945,1,0.00732,0.38,0.0312,0.0371,0.0312,0.38,0.00732,1122,0.986,0.0135,0.221,0.146,0.0288,0.146,0.221,0.0135,1098,0.97,0.0185,0.176,0.0243,0.00819,0.0243,0.176,0.0185,973,0.959,0.0276,0.329,0.0916,0.309,0.0916,0.329,0.0276,747,0.941,0.106,0.548,0.0974,0.239,0.0974,0.548,0.106,737,'Grade 3'
'Medial Femur of G3_31.jpg',1.06,0.15,0.366,0.0895,0.0835,0.0895,0.366,0.15,628,1.04,0.118,0.192,0.104,0.128,0.104,0.192,0.118,766,1.03,0.0738,0.123,0.0867,0.206,0.0867,0.123,0.0738,731,1.02,0.0478,0.244,0.0785,0.146,0.0785,0.244,0.0478,893,1,0.0176,0.437,0.0881,0.0372,0.0881,0.437,0.0176,1060,0.985,0.0481,0.22,0.121,0.0511,0.121,0.22,0.0481,984,0.972,0.0588,0.2,0.0667,0.13,0.0667,0.2,0.0588,931,0.959,0.0541,0.25,0.111,0.0292,0.111,0.25,0.0541,805,0.939,0.0656,0.367,0.166,0.349,0.166,0.367,0.0656,797,'Grade 3'
'Medial Femur of G3_32.jpg',1.04,0.0949,0.371,0.0668,0.037,0.0668,0.371,0.0949,767,1.03,0.0459,0.246,0.0517,0.00782,0.0517,0.246,0.0459,928,1.02,0.0282,0.0485,0.0821,0.0359,0.0821,0.0485,0.0282,580,1.01,0.0295,0.153,0.0234,0.247,0.0234,0.153,0.0295,687,1,0.0169,0.417,0.0838,0.0639,0.0838,0.417,0.0169,765,0.991,0.0438,0.196,0.05,0.00109,0.05,0.196,0.0438,780,0.982,0.027,0.134,0.0872,0.0903,0.0872,0.134,0.027,714,0.973,0.055,0.255,0.103,0.127,0.103,0.255,0.055,953,0.96,0.0699,0.459,0.0243,0.317,0.0243,0.459,0.0699,897,'Grade 3'
'Medial Femur of G3_33.jpg',1.04,0.0798,0.388,0.0708,0.254,0.0708,0.388,0.0798,771,1.03,0.0581,0.253,0.0734,0.077,0.0734,0.253,0.0581,843,1.02,0.0533,0.0707,0.0521,0.0724,0.0521,0.0707,0.0533,631,1.01,0.0369,0.119,0.0396,0.0161,0.0396,0.119,0.0369,767,1,0.0164,0.397,0.102,0.264,0.102,0.397,0.0164,916,0.989,0.022,0.212,0.05,0.192,0.05,0.212,0.022,858,0.978,0.0559,0.125,0.0679,0.00552,0.0679,0.125,0.0559,856,0.969,0.121,0.241,0.145,0.207,0.145,0.241,0.121,863,0.954,0.119,0.359,0.0435,0.00181,0.0435,0.359,0.119,890,'Grade 3'
'Medial Femur of G3_34.jpg',1.09,0.114,0.592,0.28,0.607,0.28,0.592,0.114,801,1.06,0.0732,0.405,0.0615,0.0672,0.0615,0.405,0.0732,960,1.04,0.0954,0.101,0.0438,0.00842,0.0438,0.101,0.0954,635,1.02,0.0194,0.198,0.205,0.00569,0.205,0.198,0.0194,600,1,0.0504,0.517,0.0593,0.221,0.0593,0.517,0.0504,784,0.978,0.0476,0.224,0.0715,0.0158,0.0715,0.224,0.0476,708,0.957,0.0726,0.129,0.0211,0.0691,0.0211,0.129,0.0726,763,0.941,0.075,0.42,0.122,0.159,0.122,0.42,0.075,891,0.908,0.16,0.497,0.334,0.379,0.334,0.497,0.16,1000,'Grade 3'
'Medial Femur of G3_35.jpg',1.05,0.0668,0.484,0.00169,0.111,0.00169,0.484,0.0668,762,1.03,0.041,0.326,0.0632,0.0825,0.0632,0.326,0.041,886,1.02,0.0454,0.175,0.0944,0.00829,0.0944,0.175,0.0454,638,1.01,0.0238,0.17,0.0476,0.0973,0.0476,0.17,0.0238,683,1,0.0275,0.43,0.0481,0.0847,0.0481,0.43,0.0275,944,0.989,0.0467,0.198,0.0279,0.181,0.0279,0.198,0.0467,795,0.976,0.074,0.141,0.0833,0.153,0.0833,0.141,0.074,821,0.967,0.0142,0.357,0.118,0.102,0.118,0.357,0.0142,897,0.954,0.0338,0.591,0.192,0.347,0.192,0.591,0.0338,903,'Grade 3'
'Medial Femur of G3_36.jpg',1.07,0.107,0.396,0.0221,0.00642,0.0221,0.396,0.107,798,1.05,0.0685,0.262,0.0569,0.015,0.0569,0.262,0.0685,837,1.03,0.00494,0.0979,0.118,0.255,0.118,0.0979,0.00494,731,1.02,0.0525,0.151,0.0483,0.181,0.0483,0.151,0.0525,686,1,0.0131,0.373,0.0638,0.0295,0.0638,0.373,0.0131,778,0.984,0.0334,0.17,0.0447,0.0982,0.0447,0.17,0.0334,783,0.966,0.0552,0.147,0.107,0.164,0.107,0.147,0.0552,807,0.951,0.0999,0.23,0.0667,0.0365,0.0667,0.23,0.0999,882,0.929,0.0307,0.439,0.0654,0.132,0.0654,0.439,0.0307,929,'Grade 3'
'Medial Femur of G3_37.jpg',1.06,0.0116,0.512,0.0529,0.609,0.0529,0.512,0.0116,776,1.05,0.0357,0.361,0.0145,0.24,0.0145,0.361,0.0357,875,1.03,0.0543,0.13,0.126,0.24,0.126,0.13,0.0543,604,1.02,0.0561,0.218,0.0368,0.108,0.0368,0.218,0.0561,707,1,0.0153,0.471,0.0649,0.285,0.0649,0.471,0.0153,862,0.982,0.0159,0.24,0.103,0.225,0.103,0.24,0.0159,854,0.967,0.0381,0.161,0.0986,0.193,0.0986,0.161,0.0381,806,0.956,0.0279,0.39,0.0706,0.229,0.0706,0.39,0.0279,901,0.933,0.0579,0.553,0.101,0.239,0.101,0.553,0.0579,875,'Grade 3'
'Medial Femur of G3_38.jpg',1.05,0.0871,0.404,0.202,0.47,0.202,0.404,0.0871,804,1.03,0.0529,0.3,0.0652,0.113,0.0652,0.3,0.0529,863,1.02,0.0571,0.0585,0.0202,0.0762,0.0202,0.0585,0.0571,685,1.01,0.0273,0.124,0.12,0.117,0.12,0.124,0.0273,665,1,0.0051,0.289,0.105,0.0891,0.105,0.289,0.0051,852,0.991,0.0319,0.175,0.0306,0.036,0.0306,0.175,0.0319,789,0.978,0.0391,0.116,0.0252,0.118,0.0252,0.116,0.0391,817,0.968,0.0258,0.285,0.0402,0.145,0.0402,0.285,0.0258,871,0.95,0.0162,0.489,0.183,0.527,0.183,0.489,0.0162,909,'Grade 3'
'Medial Femur of G3_39.jpg',1.12,0.11,0.541,0.441,0.565,0.441,0.541,0.11,742,1.08,0.0722,0.474,0.167,0.423,0.167,0.474,0.0722,896,1.06,0.0439,0.184,0.0842,0.0209,0.0842,0.184,0.0439,658,1.04,0.0433,0.34,0.101,0.146,0.101,0.34,0.0433,754,0.998,0.00591,0.497,0.0426,0.357,0.0426,0.497,0.00591,975,0.964,0.0335,0.342,0.0614,0.02,0.0614,0.342,0.0335,820,0.94,0.0577,0.199,0.0829,0.0472,0.0829,0.199,0.0577,732,0.924,0.0262,0.452,0.0574,0.327,0.0574,0.452,0.0262,876,0.884,0.0435,0.629,0.216,0.194,0.216,0.629,0.0435,877,'Grade 3'
'Medial Femur of G3_4.jpg',1.06,0.0425,0.512,0.0591,0.0646,0.0591,0.512,0.0425,853,1.04,0.0647,0.304,0.0261,0.0874,0.0261,0.304,0.0647,937,1.03,0.0792,0.176,0.101,0.21,0.101,0.176,0.0792,622,1.02,0.0413,0.211,0.0578,0.0459,0.0578,0.211,0.0413,590,1,0.0206,0.439,0.0587,0.0315,0.0587,0.439,0.0206,768,0.987,0.00765,0.228,0.1,0.0675,0.1,0.228,0.00765,661,0.973,0.0255,0.144,0.0982,0.151,0.0982,0.144,0.0255,763,0.961,0.0684,0.338,0.0097,0.0688,0.0097,0.338,0.0684,966,0.941,0.0472,0.542,0.108,0.00545,0.108,0.542,0.0472,996,'Grade 3'
'Medial Femur of G3_40.jpg',1.08,0.066,0.502,0.106,0.552,0.106,0.502,0.066,772,1.05,0.0702,0.316,0.0921,0.333,0.0921,0.316,0.0702,864,1.04,0.0236,0.151,0.0665,0.196,0.0665,0.151,0.0236,690,1.02,0.0174,0.188,0.0979,0.209,0.0979,0.188,0.0174,696,1,0.00116,0.358,0.0526,0.317,0.0526,0.358,0.00116,960,0.978,0.015,0.176,0.122,0.2,0.122,0.176,0.015,815,0.96,0.0267,0.151,0.039,0.199,0.039,0.151,0.0267,795,0.948,0.0259,0.335,0.0319,0.439,0.0319,0.335,0.0259,885,0.922,0.0613,0.511,0.0853,0.574,0.0853,0.511,0.0613,885,'Grade 3'
'Medial Femur of G3_41.jpg',1.08,0.0213,0.512,0.0449,0.137,0.0449,0.512,0.0213,792,1.06,0.0517,0.257,0.0623,0.262,0.0623,0.257,0.0517,881,1.04,0.0366,0.107,0.0415,0.173,0.0415,0.107,0.0366,629,1.02,0.0148,0.266,0.0477,0.0017,0.0477,0.266,0.0148,672,1,0.0153,0.429,0.0396,0.201,0.0396,0.429,0.0153,854,0.979,0.0231,0.271,0.0697,0.161,0.0697,0.271,0.0231,804,0.96,0.0253,0.152,0.0827,0.0486,0.0827,0.152,0.0253,791,0.944,0.0375,0.269,0.0262,0.216,0.0262,0.269,0.0375,851,0.92,0.0342,0.502,0.036,0.163,0.036,0.502,0.0342,937,'Grade 3'
'Medial Femur of G3_42.jpg',1.09,0.103,0.716,0.018,0.137,0.018,0.716,0.103,837,1.06,0.0821,0.472,0.0464,0.15,0.0464,0.472,0.0821,912,1.04,0.0834,0.17,0.123,0.0837,0.123,0.17,0.0834,661,1.03,0.0377,0.148,0.0348,0.00724,0.0348,0.148,0.0377,644,1,0.0176,0.479,0.0464,0.0321,0.0464,0.479,0.0176,842,0.979,0.0325,0.169,0.0707,0.0557,0.0707,0.169,0.0325,722,0.958,0.0608,0.173,0.0345,0.169,0.0345,0.173,0.0608,746,0.941,0.0609,0.507,0.052,0.287,0.052,0.507,0.0609,966,0.912,0.0826,0.773,0.178,0.537,0.178,0.773,0.0826,876,'Grade 3'
'Medial Femur of G3_43.jpg',1.09,0.0407,0.676,0.0727,0.34,0.0727,0.676,0.0407,679,1.06,0.0507,0.527,0.0692,0.206,0.0692,0.527,0.0507,985,1.05,0.0331,0.227,0.0732,0.301,0.0732,0.227,0.0331,569,1.03,0.0649,0.388,0.0698,0.133,0.0698,0.388,0.0649,758,1,0.0154,0.719,0.0546,0.3,0.0546,0.719,0.0154,1105,0.968,0.0154,0.454,0.0997,0.427,0.0997,0.454,0.0154,873,0.951,0.0211,0.233,0.146,0.336,0.146,0.233,0.0211,687,0.938,0.0639,0.515,0.101,0.186,0.101,0.515,0.0639,939,0.905,0.0299,0.702,0.114,0.164,0.114,0.702,0.0299,807,'Grade 3'
'Medial Femur of G3_44.jpg',1.07,0.201,0.427,0.18,0.568,0.18,0.427,0.201,798,1.05,0.109,0.278,0.0612,0.131,0.0612,0.278,0.109,869,1.03,0.0643,0.0719,0.07,0.068,0.07,0.0719,0.0643,716,1.02,0.0323,0.15,0.0972,0.0263,0.0972,0.15,0.0323,741,1,0.0152,0.341,0.0163,0.332,0.0163,0.341,0.0152,735,0.984,0.0448,0.168,0.044,0.0315,0.044,0.168,0.0448,746,0.971,0.0672,0.143,0.0698,0.172,0.0698,0.143,0.0672,827,0.953,0.0748,0.285,0.0374,0.308,0.0374,0.285,0.0748,879,0.929,0.129,0.446,0.267,0.348,0.267,0.446,0.129,959,'Grade 3'
